Day,Strategy,S_avg,E_avg,I_avg,A_avg,Q_avg,R_avg,Efficiency_avg
0,LocalGNTS-14,987.0,3.0,8.4,0,0,1.6,0.0
1,LocalGNTS-14,984.6,4.2,8.0,0.8,0,2.4,0.0
2,LocalGNTS-14,981.8,6.4,7.6,1.0,0,3.2,0.0
3,LocalGNTS-14,978.2,8.0,7.8,2.0,0,4.0,0.0
4,LocalGNTS-14,973.8,11.4,8.0,2.2,0,4.6,0.0
5,LocalGNTS-14,972.6,10.2,8.6,3.8,0,4.8,0.0
6,LocalGNTS-14,969.0,11.8,9.4,3.8,0,6.0,0.0
7,LocalGNTS-14,967.6,10.8,9.2,5.0,0,7.4,0.0
8,LocalGNTS-14,964.4,12.2,9.6,5.4,0,8.4,0.0
9,LocalGNTS-14,961.4,13.0,10.4,5.8,0,9.4,0.0
10,LocalGNTS-14,957.8,14.4,11.0,6.2,0,10.6,0.0
11,LocalGNTS-14,953.6,15.4,12.2,7.6,0,11.2,0.0
12,LocalGNTS-14,948.4,18.4,12.8,8.0,0,12.4,0.0
13,LocalGNTS-14,945.4,17.8,13.8,9.8,0,13.2,0.0
14,LocalGNTS-14,941.6,18.8,14.4,10.2,0,15.0,0.0
15,LocalGNTS-14,937.2,19.0,16.8,10.6,0,16.4,0.0
16,LocalGNTS-14,929.4,22.6,18.0,10.8,0,19.2,0.0
17,LocalGNTS-14,922.4,25.4,19.4,12.0,0,20.8,0.0
18,LocalGNTS-14,914.8,27.6,21.2,12.8,0,23.6,0.0
19,LocalGNTS-14,906.0,32.2,22.8,13.4,0,25.6,0.0
20,LocalGNTS-14,902.6,26.4,10.6,15.2,18.4,26.8,0.26062322946175637
21,LocalGNTS-14,898.8,23.8,5.8,15.4,25.0,31.2,0.35714285714285715
22,LocalGNTS-14,895.4,21.4,4.0,16.4,28.6,34.2,0.40625
23,LocalGNTS-14,891.4,21.0,3.0,17.8,30.6,36.2,0.42265193370165743
24,LocalGNTS-14,887.6,21.8,1.2,17.4,31.8,40.2,0.4404432132963989
25,LocalGNTS-14,883.8,20.8,3.2,17.8,32.0,42.4,0.43360433604336046
26,LocalGNTS-14,879.6,21.8,1.4,17.8,34.2,45.2,0.4547872340425532
27,LocalGNTS-14,877.0,18.8,3.0,18.4,34.8,48.0,0.46399999999999997
28,LocalGNTS-14,874.2,17.4,3.4,19.0,35.2,50.8,0.4693333333333334
29,LocalGNTS-14,870.6,17.8,2.2,20.0,35.4,54.0,0.4694960212201591
30,LocalGNTS-14,866.6,19.0,1.8,20.4,35.2,57.0,0.4607329842931937
31,LocalGNTS-14,861.6,20.0,3.0,20.2,35.0,60.2,0.4475703324808184
32,LocalGNTS-14,858.2,19.0,4.0,20.0,35.4,63.4,0.45153061224489793
33,LocalGNTS-14,854.0,20.4,2.8,18.8,37.0,67.0,0.46835443037974683
34,LocalGNTS-14,850.2,21.0,3.2,17.6,36.0,72.0,0.46272493573264784
35,LocalGNTS-14,848.6,19.4,3.2,17.2,35.2,76.4,0.4693333333333334
36,LocalGNTS-14,845.8,18.4,3.4,17.2,35.2,80.0,0.4743935309973046
37,LocalGNTS-14,843.0,17.4,2.2,18.0,35.2,84.2,0.4835164835164836
38,LocalGNTS-14,840.6,17.2,2.4,18.0,34.4,87.4,0.47777777777777775
39,LocalGNTS-14,838.4,16.8,3.0,17.4,34.8,89.6,0.4833333333333333
40,LocalGNTS-14,836.4,14.2,2.2,18.2,34.2,94.8,0.497093023255814
41,LocalGNTS-14,835.0,11.6,3.2,17.0,35.8,97.4,0.5295857988165681
42,LocalGNTS-14,832.4,11.6,2.6,15.6,35.2,102.6,0.5415384615384616
43,LocalGNTS-14,831.2,11.2,1.6,15.2,37.0,103.8,0.5692307692307692
44,LocalGNTS-14,829.8,10.0,1.8,14.8,36.0,107.6,0.5750798722044729
45,LocalGNTS-14,828.6,10.0,1.8,14.8,35.8,109.0,0.5737179487179487
46,LocalGNTS-14,827.4,10.6,1.0,14.4,35.8,110.8,0.5792880258899676
47,LocalGNTS-14,825.8,11.2,0.8,14.0,33.6,114.6,0.5637583892617449
48,LocalGNTS-14,825.6,9.4,1.6,14.8,32.8,115.8,0.5597269624573379
49,LocalGNTS-14,824.4,9.6,1.0,14.4,31.4,119.2,0.5567375886524822
50,LocalGNTS-14,823.6,8.8,1.6,14.0,29.8,122.2,0.5498154981549815
51,LocalGNTS-14,822.6,9.0,1.0,13.4,28.8,125.2,0.5517241379310345
52,LocalGNTS-14,822.2,9.2,0.2,13.6,26.4,128.4,0.534412955465587
53,LocalGNTS-14,820.2,10.8,0.2,12.8,24.2,131.8,0.5041666666666667
54,LocalGNTS-14,818.2,11.0,1.6,13.4,22.2,133.6,0.4605809128630705
55,LocalGNTS-14,817.4,11.6,0.8,13.6,22.0,134.6,0.4583333333333333
56,LocalGNTS-14,815.8,12.0,1.4,13.4,22.2,135.2,0.4530612244897959
57,LocalGNTS-14,813.0,12.0,1.8,14.0,22.6,136.6,0.4484126984126984
58,LocalGNTS-14,812.2,10.4,2.2,14.6,22.2,138.4,0.4493927125506072
59,LocalGNTS-14,811.6,10.4,0.4,14.4,22.8,140.4,0.47500000000000003
60,LocalGNTS-14,809.8,10.6,1.6,13.6,22.0,142.4,0.46025104602510464
61,LocalGNTS-14,809.4,9.6,1.0,13.6,21.8,144.6,0.4739130434782609
62,LocalGNTS-14,807.2,10.2,1.4,13.2,20.2,147.8,0.4488888888888889
63,LocalGNTS-14,805.8,10.4,1.2,12.6,20.0,150.0,0.4524886877828054
64,LocalGNTS-14,804.4,10.4,0.8,12.6,19.8,152.0,0.4541284403669725
65,LocalGNTS-14,802.4,10.8,1.8,12.0,18.8,154.2,0.4331797235023041
66,LocalGNTS-14,802.0,9.6,1.4,12.0,19.8,155.2,0.4626168224299066
67,LocalGNTS-14,800.0,9.8,1.4,11.4,19.4,158.0,0.4619047619047619
68,LocalGNTS-14,799.0,9.2,1.2,11.2,19.6,159.8,0.47572815533980584
69,LocalGNTS-14,798.4,8.8,1.4,10.4,20.0,161.0,0.49261083743842365
70,LocalGNTS-14,797.8,8.6,1.6,11.2,20.6,160.2,0.4904761904761905
71,LocalGNTS-14,796.2,10.0,0.6,10.8,21.4,161.0,0.5
72,LocalGNTS-14,795.0,10.0,1.6,10.6,20.8,162.0,0.48372093023255813
73,LocalGNTS-14,795.4,9.2,0.8,10.6,20.8,163.2,0.502415458937198
74,LocalGNTS-14,795.2,8.8,0.8,10.2,20.8,164.2,0.5123152709359606
75,LocalGNTS-14,794.6,7.6,1.6,9.8,18.6,167.8,0.4946808510638298
76,LocalGNTS-14,793.8,8.0,1.2,9.6,18.8,168.6,0.5000000000000001
77,LocalGNTS-14,791.8,8.6,0.8,9.0,18.0,171.8,0.4945054945054945
78,LocalGNTS-14,790.6,7.8,0.6,9.6,17.4,174.0,0.4915254237288135
79,LocalGNTS-14,789.4,7.8,1.0,9.4,16.2,176.2,0.4709302325581394
80,LocalGNTS-14,789.6,8.0,0.8,8.8,16.2,176.6,0.47928994082840237
81,LocalGNTS-14,788.4,8.0,0.4,9.0,16.8,177.4,0.49122807017543857
82,LocalGNTS-14,788.0,7.8,1.0,8.6,15.8,178.8,0.4759036144578313
83,LocalGNTS-14,787.6,8.2,0.4,8.4,15.4,180.0,0.4753086419753087
84,LocalGNTS-14,788.8,7.8,1.0,8.8,14.2,179.4,0.4465408805031446
85,LocalGNTS-14,789.0,7.2,0.6,8.0,14.6,180.6,0.48026315789473684
86,LocalGNTS-14,789.4,7.0,0.4,7.2,14.4,181.6,0.496551724137931
87,LocalGNTS-14,789.2,6.2,1.0,7.6,13.8,182.2,0.4825174825174825
88,LocalGNTS-14,787.6,6.4,1.0,7.6,13.6,183.8,0.47552447552447547
89,LocalGNTS-14,787.6,7.4,0.6,6.0,14.0,184.4,0.5
90,LocalGNTS-14,787.4,7.4,0.8,5.6,14.2,184.6,0.5071428571428571
91,LocalGNTS-14,786.6,7.6,1.0,5.4,14.4,185.0,0.5070422535211268
92,LocalGNTS-14,786.2,6.6,1.2,6.0,13.4,186.6,0.4926470588235294
93,LocalGNTS-14,785.2,6.2,0.6,7.4,13.8,186.8,0.4928571428571429
94,LocalGNTS-14,785.6,5.0,1.4,7.8,13.8,186.4,0.4928571428571429
95,LocalGNTS-14,784.2,5.6,0.6,7.6,14.8,187.2,0.5174825174825175
96,LocalGNTS-14,784.4,5.8,0.4,7.0,14.4,188.0,0.5217391304347826
97,LocalGNTS-14,783.8,6.2,0.2,5.8,14.0,190.0,0.5343511450381679
98,LocalGNTS-14,784.4,5.0,1.2,6.0,13.2,190.2,0.5196850393700787
99,LocalGNTS-14,784.6,4.8,0.4,5.8,13.2,191.2,0.5454545454545454
100,LocalGNTS-14,785.4,4.0,0.8,5.8,13.2,190.8,0.5546218487394958
101,LocalGNTS-14,785.4,4.4,0.2,5.8,13.4,190.8,0.5630252100840336
102,LocalGNTS-14,785.8,4.2,0.6,5.4,12.6,191.4,0.5526315789473685
103,LocalGNTS-14,786.4,3.6,0.8,5.0,13.0,191.2,0.5803571428571429
104,LocalGNTS-14,786.0,4.4,0.4,5.0,12.0,192.2,0.5504587155963303
105,LocalGNTS-14,786.4,4.2,0.2,5.0,12.0,192.2,0.5607476635514019
106,LocalGNTS-14,787.2,3.8,0.4,4.4,11.8,192.4,0.5784313725490196
107,LocalGNTS-14,788.0,3.4,0,4.0,11.6,193.0,0.6105263157894737
108,LocalGNTS-14,788.2,3.0,0.6,3.8,11.2,193.2,0.6021505376344085
109,LocalGNTS-14,789.0,2.8,0.6,3.8,11.0,192.8,0.6043956043956045
110,LocalGNTS-14,789.0,3.2,0.4,3.4,11.0,193.0,0.6111111111111112
111,LocalGNTS-14,789.6,3.2,0,3.6,10.6,193.0,0.6091954022988506
112,LocalGNTS-14,790.6,2.6,0.6,3.8,10.2,192.2,0.5930232558139534
113,LocalGNTS-14,792.0,2.6,0.2,3.6,10.2,191.4,0.6144578313253011
114,LocalGNTS-14,792.6,2.4,0.4,3.4,9.8,191.4,0.6125
115,LocalGNTS-14,793.2,2.4,0.6,3.4,9.6,190.8,0.6
116,LocalGNTS-14,793.0,2.8,0,3.2,9.4,191.6,0.6103896103896104
117,LocalGNTS-14,794.2,2.6,0,3.0,8.8,191.4,0.6111111111111112
118,LocalGNTS-14,794.4,2.8,0.6,3.0,8.4,190.8,0.5675675675675675
119,LocalGNTS-14,794.6,3.0,0.4,3.0,9.2,189.8,0.5897435897435898
120,LocalGNTS-14,795.2,3.0,0.4,3.2,8.8,189.4,0.5714285714285715
121,LocalGNTS-14,796.0,2.8,0.2,2.8,8.6,189.6,0.5972222222222222
122,LocalGNTS-14,796.6,2.8,0.2,3.2,7.8,189.4,0.5571428571428572
123,LocalGNTS-14,797.2,3.0,0.2,3.2,7.4,189.0,0.5362318840579711
124,LocalGNTS-14,798.4,2.6,0.4,3.4,7.6,187.6,0.5428571428571428
125,LocalGNTS-14,798.2,2.8,0,3.0,7.6,188.4,0.5671641791044777
126,LocalGNTS-14,799.4,2.4,0.4,3.4,7.2,187.2,0.537313432835821
127,LocalGNTS-14,801.0,2.2,0.2,3.4,7.6,185.6,0.5671641791044776
128,LocalGNTS-14,801.6,1.6,0.6,3.6,7.4,185.2,0.5606060606060606
129,LocalGNTS-14,802.2,1.4,0.2,3.8,7.4,185.0,0.578125
130,LocalGNTS-14,803.2,1.6,0.4,3.6,7.0,184.2,0.5555555555555556
131,LocalGNTS-14,804.0,2.0,0,3.4,6.8,183.8,0.5573770491803279
132,LocalGNTS-14,804.4,2.4,0,3.4,6.8,183.0,0.5396825396825397
133,LocalGNTS-14,805.4,3.0,0.2,3.4,6.4,181.6,0.49230769230769234
134,LocalGNTS-14,806.0,2.8,0.4,3.2,6.2,181.4,0.49206349206349204
135,LocalGNTS-14,807.0,2.6,0.4,3.0,6.0,181.0,0.5
136,LocalGNTS-14,807.6,2.6,0.4,3.0,5.2,181.2,0.46428571428571436
137,LocalGNTS-14,807.6,3.0,0.2,3.0,5.2,181.0,0.45614035087719296
138,LocalGNTS-14,808.4,3.2,0.4,2.8,5.2,180.0,0.44827586206896547
139,LocalGNTS-14,809.0,3.2,0,2.8,5.2,179.8,0.46428571428571436
140,LocalGNTS-14,810.0,2.6,0.4,3.6,4.8,178.6,0.4210526315789474
141,LocalGNTS-14,810.6,2.4,0.4,3.2,5.0,178.4,0.45454545454545453
142,LocalGNTS-14,811.0,1.4,0.4,3.6,5.2,178.4,0.490566037735849
143,LocalGNTS-14,811.6,1.2,0.2,3.6,4.8,178.6,0.48979591836734687
144,LocalGNTS-14,812.8,0.8,0.4,3.4,4.2,178.4,0.47727272727272724
145,LocalGNTS-14,813.6,1.2,0,3.0,4.2,178.0,0.5
146,LocalGNTS-14,814.2,1.0,0.4,2.8,3.8,177.8,0.47500000000000003
147,LocalGNTS-14,814.8,1.0,0.2,2.6,4.0,177.4,0.5128205128205129
148,LocalGNTS-14,815.4,0.8,0.2,2.6,4.2,176.8,0.5384615384615384
149,LocalGNTS-14,816.0,0.8,0,2.6,3.8,176.8,0.5277777777777778
0,Beta-Binomial-14,986.6,3.4,9.2,0,0,0.8,0.0
1,Beta-Binomial-14,983.2,6.2,9.4,0,0,1.2,0.0
2,Beta-Binomial-14,980.6,7.4,9.2,0.4,0,2.4,0.0
3,Beta-Binomial-14,978.6,8.0,8.6,1.0,0,3.8,0.0
4,Beta-Binomial-14,975.8,9.6,7.6,1.8,0,5.2,0.0
5,Beta-Binomial-14,973.2,9.8,9.4,1.8,0,5.8,0.0
6,Beta-Binomial-14,970.0,10.6,9.4,3.0,0,7.0,0.0
7,Beta-Binomial-14,966.2,11.6,9.8,4.4,0,8.0,0.0
8,Beta-Binomial-14,964.0,10.8,10.4,5.0,0,9.8,0.0
9,Beta-Binomial-14,959.4,13.8,11.0,5.2,0,10.6,0.0
10,Beta-Binomial-14,956.8,13.4,12.6,5.8,0,11.4,0.0
11,Beta-Binomial-14,952.4,15.4,13.6,6.2,0,12.4,0.0
12,Beta-Binomial-14,946.8,16.8,15.6,7.4,0,13.4,0.0
13,Beta-Binomial-14,941.4,19.2,16.6,8.2,0,14.6,0.0
14,Beta-Binomial-14,934.2,23.4,16.8,8.8,0,16.8,0.0
15,Beta-Binomial-14,928.6,24.6,18.4,9.0,0,19.4,0.0
16,Beta-Binomial-14,921.4,26.0,21.2,10.6,0,20.8,0.0
17,Beta-Binomial-14,914.4,27.2,24.6,11.4,0,22.4,0.0
18,Beta-Binomial-14,906.0,28.6,27.4,12.6,0,25.4,0.0
19,Beta-Binomial-14,897.6,30.6,27.0,15.8,0,29.0,0.0
20,Beta-Binomial-14,888.8,35.2,19.6,16.2,8.0,32.2,0.10126582278481013
21,Beta-Binomial-14,883.6,32.4,17.2,19.4,12.8,34.6,0.156479217603912
22,Beta-Binomial-14,878.4,30.6,14.0,20.0,17.8,39.2,0.2160194174757282
23,Beta-Binomial-14,872.0,30.8,12.2,20.2,21.4,43.4,0.25295508274231676
24,Beta-Binomial-14,866.8,28.6,11.2,21.0,25.2,47.2,0.2930232558139535
25,Beta-Binomial-14,862.8,27.6,8.4,22.6,28.4,50.2,0.32643678160919537
26,Beta-Binomial-14,857.6,28.8,8.4,21.8,29.4,54.0,0.332579185520362
27,Beta-Binomial-14,851.6,29.6,8.4,21.6,30.0,58.8,0.3348214285714286
28,Beta-Binomial-14,843.2,32.6,6.8,23.0,32.0,62.4,0.3389830508474576
29,Beta-Binomial-14,836.8,32.4,7.0,24.4,32.6,66.8,0.3381742738589212
30,Beta-Binomial-14,831.6,30.8,7.6,25.0,34.2,70.8,0.3504098360655738
31,Beta-Binomial-14,826.8,29.8,7.6,26.4,35.6,73.8,0.358148893360161
32,Beta-Binomial-14,821.6,30.0,7.4,27.0,37.2,76.8,0.3661417322834646
33,Beta-Binomial-14,815.2,31.4,8.8,26.4,37.8,80.4,0.3620689655172414
34,Beta-Binomial-14,810.0,29.8,9.6,26.4,39.4,84.8,0.3745247148288974
35,Beta-Binomial-14,805.8,28.8,7.8,27.8,40.2,89.6,0.384321223709369
36,Beta-Binomial-14,801.6,26.2,8.2,28.6,41.4,94.0,0.396551724137931
37,Beta-Binomial-14,797.6,25.4,7.6,28.0,41.4,100.0,0.40429687499999994
38,Beta-Binomial-14,793.8,24.4,7.8,27.4,42.8,103.8,0.41796875
39,Beta-Binomial-14,788.4,23.6,8.0,27.6,42.0,110.4,0.4150197628458498
40,Beta-Binomial-14,786.2,20.6,7.2,28.0,44.2,113.8,0.442
41,Beta-Binomial-14,782.4,20.4,5.8,27.0,45.4,119.0,0.4604462474645031
42,Beta-Binomial-14,777.0,20.4,6.4,25.8,47.0,123.4,0.47188755020080325
43,Beta-Binomial-14,774.0,18.6,5.0,25.4,48.0,129.0,0.4948453608247423
44,Beta-Binomial-14,769.8,20.2,3.2,24.2,48.8,133.8,0.5062240663900415
45,Beta-Binomial-14,766.6,20.6,3.8,22.8,48.4,137.8,0.5062761506276151
46,Beta-Binomial-14,764.2,21.8,2.6,21.6,46.8,143.0,0.5043103448275862
47,Beta-Binomial-14,762.0,20.0,4.6,20.8,45.0,147.6,0.49778761061946897
48,Beta-Binomial-14,760.0,19.6,1.4,21.2,45.6,152.2,0.5193621867881548
49,Beta-Binomial-14,757.8,17.6,4.2,19.4,44.4,156.6,0.5186915887850467
50,Beta-Binomial-14,755.6,17.0,3.8,18.4,44.2,161.0,0.5299760191846523
51,Beta-Binomial-14,753.2,16.0,3.6,19.2,43.6,164.4,0.529126213592233
52,Beta-Binomial-14,752.6,14.6,2.8,18.4,43.8,167.8,0.550251256281407
53,Beta-Binomial-14,750.8,14.2,1.8,18.6,44.2,170.4,0.5609137055837563
54,Beta-Binomial-14,749.0,14.0,2.0,18.4,41.8,174.8,0.5485564304461943
55,Beta-Binomial-14,746.2,14.8,2.0,18.4,40.8,177.8,0.5368421052631579
56,Beta-Binomial-14,744.8,14.6,1.8,18.2,39.8,180.8,0.5349462365591398
57,Beta-Binomial-14,743.4,14.6,0.6,18.2,38.6,184.6,0.5361111111111111
58,Beta-Binomial-14,741.8,15.0,1.0,18.8,37.0,186.4,0.5153203342618384
59,Beta-Binomial-14,740.8,15.4,1.4,17.6,34.0,190.8,0.49707602339181284
60,Beta-Binomial-14,739.0,14.8,2.8,16.6,33.0,193.8,0.49107142857142855
61,Beta-Binomial-14,736.6,15.4,2.0,16.0,33.6,196.4,0.5014925373134329
62,Beta-Binomial-14,735.0,14.6,1.6,16.4,32.8,199.6,0.5015290519877676
63,Beta-Binomial-14,734.6,14.6,0.6,16.2,31.6,202.4,0.5015873015873016
64,Beta-Binomial-14,731.8,14.6,1.8,16.8,29.6,205.4,0.4713375796178344
65,Beta-Binomial-14,731.8,12.8,1.8,16.6,29.2,207.8,0.48344370860927144
66,Beta-Binomial-14,731.2,11.2,2.2,17.0,28.6,209.8,0.4847457627118644
67,Beta-Binomial-14,729.6,11.0,2.0,16.4,28.8,212.2,0.49484536082474223
68,Beta-Binomial-14,728.2,10.8,2.0,15.8,27.4,215.8,0.48928571428571427
69,Beta-Binomial-14,726.4,11.2,1.0,14.8,28.2,218.4,0.5108695652173912
70,Beta-Binomial-14,726.2,10.6,1.8,14.8,27.2,219.4,0.49999999999999994
71,Beta-Binomial-14,725.4,9.6,1.2,14.0,27.2,222.6,0.5230769230769231
72,Beta-Binomial-14,724.6,10.6,1.2,13.0,27.0,223.6,0.5212355212355213
73,Beta-Binomial-14,723.4,10.6,1.2,12.2,26.8,225.8,0.5275590551181103
74,Beta-Binomial-14,722.6,10.4,1.4,12.0,25.4,228.2,0.516260162601626
75,Beta-Binomial-14,721.2,9.8,2.4,11.0,24.0,231.6,0.5084745762711864
76,Beta-Binomial-14,720.8,9.6,0.6,10.8,25.6,232.6,0.5493562231759657
77,Beta-Binomial-14,721.6,8.4,1.6,10.8,24.8,232.8,0.543859649122807
78,Beta-Binomial-14,720.8,8.0,1.2,11.2,24.6,234.2,0.5466666666666667
79,Beta-Binomial-14,720.0,9.2,0.4,10.8,24.0,235.6,0.5405405405405406
80,Beta-Binomial-14,721.4,7.6,0.6,10.2,22.4,237.8,0.5490196078431373
81,Beta-Binomial-14,722.0,7.0,0.4,10.2,21.8,238.6,0.5532994923857868
82,Beta-Binomial-14,722.4,7.0,0.4,9.8,21.0,239.4,0.5497382198952879
83,Beta-Binomial-14,722.0,7.2,0.8,10.4,20.0,239.6,0.5208333333333334
84,Beta-Binomial-14,721.2,8.0,0.6,9.6,20.2,240.4,0.5260416666666666
85,Beta-Binomial-14,720.8,7.4,1.4,8.8,19.8,241.8,0.5294117647058822
86,Beta-Binomial-14,720.6,7.4,1.4,8.6,20.2,241.8,0.5372340425531915
87,Beta-Binomial-14,720.6,6.6,1.0,8.4,20.2,243.2,0.5580110497237568
88,Beta-Binomial-14,720.4,7.0,0.8,7.2,20.6,244.0,0.5786516853932584
89,Beta-Binomial-14,721.0,6.8,0.6,6.6,20.6,244.4,0.5953757225433526
90,Beta-Binomial-14,721.2,6.6,0.8,6.2,19.6,245.6,0.5903614457831325
91,Beta-Binomial-14,722.2,5.0,1.4,6.0,18.6,246.8,0.6000000000000001
92,Beta-Binomial-14,723.2,5.6,0.4,6.0,18.8,246.0,0.6103896103896104
93,Beta-Binomial-14,723.4,5.4,0.4,6.0,17.6,247.2,0.5986394557823129
94,Beta-Binomial-14,723.4,5.6,0.6,6.8,16.4,247.2,0.5578231292517006
95,Beta-Binomial-14,724.0,5.8,0.8,7.0,16.2,246.2,0.5436241610738255
96,Beta-Binomial-14,723.8,6.0,0.2,6.0,15.0,249.0,0.5514705882352942
97,Beta-Binomial-14,723.2,6.0,0.4,6.2,13.8,250.4,0.5227272727272727
98,Beta-Binomial-14,724.0,6.4,0.6,6.0,13.0,250.0,0.5
99,Beta-Binomial-14,723.8,6.2,0.6,6.6,13.0,249.8,0.49242424242424243
100,Beta-Binomial-14,725.0,4.8,0.4,7.0,12.6,250.2,0.5080645161290323
101,Beta-Binomial-14,726.4,5.2,0.4,7.0,12.8,248.2,0.5039370078740157
102,Beta-Binomial-14,727.0,4.8,1.6,6.6,12.0,248.0,0.48
103,Beta-Binomial-14,727.8,4.0,0.8,6.2,13.6,247.6,0.5528455284552845
104,Beta-Binomial-14,729.8,4.2,0.6,5.6,13.4,246.4,0.5630252100840337
105,Beta-Binomial-14,730.8,3.8,0,5.0,12.8,247.6,0.5925925925925926
106,Beta-Binomial-14,731.8,4.2,0.2,5.2,12.2,246.4,0.5596330275229358
107,Beta-Binomial-14,732.4,3.8,0.4,5.2,11.6,246.6,0.5523809523809524
108,Beta-Binomial-14,732.8,4.0,0.6,5.0,11.8,245.8,0.5514018691588786
109,Beta-Binomial-14,734.2,3.2,1.0,4.6,11.8,245.2,0.5728155339805825
110,Beta-Binomial-14,734.8,2.4,0.2,4.6,12.6,245.4,0.6363636363636365
111,Beta-Binomial-14,736.2,2.0,0.6,4.0,11.6,245.6,0.6373626373626373
112,Beta-Binomial-14,736.2,3.0,0,3.4,11.8,245.6,0.6483516483516483
113,Beta-Binomial-14,737.2,3.2,0,3.8,11.0,244.8,0.6111111111111112
114,Beta-Binomial-14,737.8,2.6,0.8,3.8,10.6,244.4,0.5955056179775281
115,Beta-Binomial-14,739.0,2.2,0.8,3.2,11.0,243.8,0.6395348837209303
116,Beta-Binomial-14,739.6,2.6,0,3.2,11.2,243.4,0.6588235294117647
117,Beta-Binomial-14,740.0,2.4,0,3.0,9.4,245.2,0.6351351351351351
118,Beta-Binomial-14,741.4,2.2,0.2,3.0,9.2,244.0,0.6301369863013698
119,Beta-Binomial-14,743.2,2.0,0.2,3.0,8.8,242.8,0.6285714285714287
120,Beta-Binomial-14,744.8,1.2,0.4,3.2,8.6,241.8,0.6417910447761194
121,Beta-Binomial-14,745.4,1.4,0,3.4,8.8,241.0,0.6470588235294118
122,Beta-Binomial-14,746.0,1.4,0.2,3.2,7.8,241.4,0.6190476190476191
123,Beta-Binomial-14,746.0,1.6,0.4,3.0,7.8,241.2,0.609375
124,Beta-Binomial-14,747.0,1.4,0.4,2.8,7.6,240.8,0.6229508196721312
125,Beta-Binomial-14,748.2,1.4,0.2,2.8,7.6,239.8,0.6333333333333333
126,Beta-Binomial-14,748.4,1.2,0.2,2.6,6.8,240.8,0.6296296296296295
127,Beta-Binomial-14,749.6,0.8,0,2.8,7.0,239.8,0.6603773584905661
128,Beta-Binomial-14,751.0,0.6,0,3.0,6.8,238.6,0.6538461538461539
129,Beta-Binomial-14,752.4,0.4,0,3.0,5.8,238.4,0.6304347826086957
130,Beta-Binomial-14,753.2,0.8,0,3.0,5.2,237.8,0.5777777777777778
131,Beta-Binomial-14,753.6,1.2,0,2.8,5.2,237.2,0.5652173913043479
132,Beta-Binomial-14,753.6,1.0,0.2,3.0,5.2,237.0,0.5531914893617021
133,Beta-Binomial-14,753.6,1.4,0,2.6,5.2,237.2,0.5652173913043479
134,Beta-Binomial-14,754.2,2.2,0,2.6,5.2,235.8,0.52
135,Beta-Binomial-14,755.4,2.4,0.2,1.8,4.6,235.6,0.5111111111111111
136,Beta-Binomial-14,757.0,2.0,0.2,2.0,4.6,234.2,0.5227272727272726
137,Beta-Binomial-14,757.4,1.8,0.4,1.8,4.8,233.8,0.5454545454545454
138,Beta-Binomial-14,757.8,1.6,0,1.8,5.4,233.4,0.6136363636363636
139,Beta-Binomial-14,758.6,1.4,0,2.0,5.0,233.0,0.5952380952380952
140,Beta-Binomial-14,759.4,1.4,0.2,1.8,4.6,232.6,0.575
141,Beta-Binomial-14,761.4,1.2,0.2,2.0,4.2,231.0,0.5526315789473685
142,Beta-Binomial-14,762.0,1.0,0.2,2.0,4.4,230.4,0.5789473684210527
143,Beta-Binomial-14,763.4,1.4,0,1.4,4.2,229.6,0.6
144,Beta-Binomial-14,764.0,1.2,0.2,1.4,4.0,229.2,0.5882352941176471
145,Beta-Binomial-14,765.2,1.2,0,1.4,3.8,228.4,0.59375
146,Beta-Binomial-14,766.4,1.0,0.4,1.4,3.6,227.2,0.5625
147,Beta-Binomial-14,767.8,0.6,0.2,1.6,3.2,226.6,0.5714285714285714
148,Beta-Binomial-14,770.2,0.6,0.2,1.6,3.0,224.4,0.5555555555555555
149,Beta-Binomial-14,770.8,0.6,0.2,1.6,3.0,223.8,0.5555555555555555
0,Gamma-Poisson-14,988.4,1.6,8.8,0,0,1.2,0.0
1,Gamma-Poisson-14,985.8,4.0,8.2,0,0,2.0,0.0
2,Gamma-Poisson-14,983.8,5.0,7.4,0.2,0,3.6,0.0
3,Gamma-Poisson-14,982.2,5.6,7.4,0.8,0,4.0,0.0
4,Gamma-Poisson-14,980.6,6.2,7.8,1.4,0,4.0,0.0
5,Gamma-Poisson-14,979.2,5.6,8.6,2.0,0,4.6,0.0
6,Gamma-Poisson-14,976.8,7.2,8.4,2.4,0,5.2,0.0
7,Gamma-Poisson-14,974.8,7.8,9.0,3.0,0,5.4,0.0
8,Gamma-Poisson-14,969.4,11.8,9.2,4.0,0,5.6,0.0
9,Gamma-Poisson-14,965.4,13.4,9.8,5.0,0,6.4,0.0
10,Gamma-Poisson-14,961.6,13.2,11.2,6.6,0,7.4,0.0
11,Gamma-Poisson-14,957.8,14.2,12.4,7.0,0,8.6,0.0
12,Gamma-Poisson-14,953.0,16.6,13.2,8.2,0,9.0,0.0
13,Gamma-Poisson-14,950.2,14.8,14.6,9.6,0,10.8,0.0
14,Gamma-Poisson-14,945.4,15.8,15.0,11.2,0,12.6,0.0
15,Gamma-Poisson-14,939.2,18.4,15.6,12.4,0,14.4,0.0
