Day,Strategy,S_avg,E_avg,I_avg,A_avg,Q_avg,R_avg,Efficiency_avg
44,Uniform,30.2,81.2,211.4,250.8,169.0,1257.4,0.23722627737226273
45,Uniform,28.8,69.6,182.0,243.0,183.0,1293.6,0.27007083825265643
46,Uniform,30.6,62.6,156.2,229.0,196.6,1325.0,0.3050900062073246
47,Uniform,36.0,52.2,134.4,219.0,205.2,1353.2,0.33595284872298625
48,Uniform,36.6,46.6,118.2,206.8,212.6,1379.2,0.36391646696336866
49,Uniform,36.6,41.4,105.2,186.6,222.6,1407.6,0.40050377833753154
50,Uniform,41.6,34.8,94.8,168.6,220.4,1439.8,0.42499035865792517
51,Uniform,47.0,29.8,82.6,151.2,224.2,1465.2,0.45961459614596145
52,Uniform,49.8,27.0,74.8,135.0,225.6,1487.8,0.4878892733564014
53,Uniform,51.8,24.2,68.6,122.2,221.0,1512.2,0.5068807339449541
54,Uniform,55.6,22.6,61.8,111.0,214.6,1534.4,0.5234146341463415
55,Uniform,58.2,20.6,53.6,101.2,208.8,1557.6,0.5434669442998438
56,Uniform,64.4,19.4,46.4,91.2,204.0,1574.6,0.5650969529085873
57,Uniform,71.2,18.0,37.6,85.6,196.6,1591.0,0.5820011841326229
58,Uniform,77.0,17.2,31.6,81.2,189.0,1604.0,0.5924764890282131
59,Uniform,82.6,15.0,26.0,77.8,179.2,1619.4,0.6013422818791946
60,Uniform,87.2,14.2,18.8,70.2,177.4,1632.2,0.6322166785459729
61,Uniform,91.8,12.2,11.2,64.2,178.0,1642.6,0.6701807228915662
62,Uniform,97.6,11.8,4.6,58.8,168.6,1658.6,0.6915504511894996
63,Uniform,104.8,11.0,2.0,54.8,162.0,1665.4,0.7049608355091384
64,Uniform,111.0,10.0,2.2,49.8,155.2,1671.8,0.714548802946593
65,Uniform,117.6,9.0,1.2,47.0,146.2,1679.0,0.7187807276302852
66,Uniform,124.2,8.0,0.4,42.8,141.0,1683.6,0.7336108220603539
67,Uniform,129.6,7.2,1.6,41.6,131.4,1688.6,0.7227722772277227
68,Uniform,138.4,5.4,1.6,39.4,124.8,1690.4,0.7289719626168225
69,Uniform,146.6,5.8,0.6,38.0,117.4,1691.6,0.7255871446229913
70,Uniform,155.6,6.2,0.6,35.6,112.2,1689.8,0.7257438551099612
71,Uniform,162.0,6.2,0.4,33.4,105.8,1692.2,0.7256515775034292
72,Uniform,171.6,6.6,0.2,31.2,98.8,1691.6,0.7222222222222221
73,Uniform,177.2,8.0,0.4,28.8,91.6,1694.0,0.7111801242236023
74,Uniform,183.8,8.0,1.0,27.6,84.4,1695.2,0.6975206611570248
75,Uniform,193.2,8.0,0.4,26.0,82.8,1689.6,0.7064846416382253
76,Uniform,201.8,7.2,1.2,25.0,79.2,1685.6,0.7033747779751333
77,Uniform,213.4,5.6,1.8,23.4,74.6,1681.2,0.7077798861480076
78,Uniform,224.2,4.2,1.2,21.0,73.8,1675.6,0.7365269461077845
79,Uniform,230.6,4.4,0.6,19.8,71.2,1673.4,0.7416666666666667
80,Uniform,240.2,3.4,0.4,17.6,68.6,1669.8,0.7622222222222221
81,Uniform,249.2,3.4,0.2,17.0,63.6,1666.6,0.7553444180522565
82,Uniform,257.4,3.6,0.6,16.0,61.0,1661.4,0.7512315270935961
83,Uniform,265.4,4.4,0.2,14.6,58.2,1657.2,0.751937984496124
84,Uniform,272.4,4.8,0.6,14.0,53.0,1655.2,0.7320441988950276
85,Uniform,280.6,4.4,0.6,14.2,51.0,1649.2,0.7264957264957265
86,Uniform,286.4,5.0,0.4,12.6,48.2,1647.4,0.7280966767371602
87,Uniform,292.8,5.2,0,12.8,45.2,1644.0,0.7151898734177216
88,Uniform,300.4,4.2,0.4,13.0,42.4,1639.6,0.7066666666666667
89,Uniform,305.4,4.8,0.4,11.4,40.2,1637.8,0.7077464788732394
90,Uniform,316.2,4.6,0.8,11.2,37.6,1629.6,0.6937269372693727
91,Uniform,325.2,4.8,0.6,9.6,35.4,1624.4,0.7023809523809523
92,Uniform,331.8,4.6,1.0,9.2,34.0,1619.4,0.6967213114754098
93,Uniform,341.0,4.6,0.4,8.0,33.2,1612.8,0.7186147186147186
94,Uniform,350.8,3.8,0.6,7.6,31.8,1605.4,0.726027397260274
95,Uniform,361.6,3.6,0.2,6.8,30.0,1597.8,0.7389162561576355
96,Uniform,371.4,3.0,0.6,6.8,27.6,1590.6,0.7263157894736842
97,Uniform,380.2,2.8,0.2,6.8,26.4,1583.6,0.729281767955801
98,Uniform,389.2,2.4,1.0,6.2,24.4,1576.8,0.7176470588235294
99,Uniform,396.6,3.0,0.4,6.0,24.0,1570.0,0.718562874251497
100,Uniform,404.6,2.6,0.6,5.8,23.0,1563.4,0.71875
101,Uniform,414.0,2.6,0.2,5.4,22.4,1555.4,0.7320261437908496
102,Uniform,422.2,2.8,0,5.2,20.2,1549.6,0.7163120567375887
103,Uniform,430.0,2.8,0.2,5.2,19.4,1542.4,0.7028985507246377
104,Uniform,441.6,1.8,0.6,5.4,18.2,1532.4,0.7
105,Uniform,449.2,1.6,0.4,4.2,18.4,1526.2,0.7479674796747967
106,Uniform,457.6,1.8,0,3.6,18.0,1519.0,0.7692307692307693
107,Uniform,464.6,2.2,0,3.6,16.4,1513.2,0.7387387387387387
108,Uniform,473.6,2.0,0.4,3.4,15.2,1505.4,0.7238095238095238
109,Uniform,482.6,1.4,0.6,3.4,14.2,1497.8,0.7244897959183673
110,Uniform,491.2,2.0,0,2.8,13.4,1490.6,0.7362637362637363
111,Uniform,499.4,1.8,0.2,2.4,12.8,1483.4,0.7441860465116278
112,Uniform,507.0,1.8,0.2,1.6,11.8,1477.6,0.7662337662337663
113,Uniform,516.4,1.4,0.2,1.6,11.2,1469.2,0.7777777777777778
114,Uniform,524.2,1.0,0.4,1.6,11.4,1461.4,0.7916666666666666
115,Uniform,531.2,0.8,0.2,1.4,11.2,1455.2,0.8235294117647058
116,Uniform,538.0,0.6,0.2,1.4,10.4,1449.4,0.8253968253968254
117,Uniform,545.2,0.6,0.2,1.0,9.4,1443.6,0.8392857142857142
118,Uniform,550.8,0,0,1.4,9.4,1438.4,0.8703703703703703
119,Uniform,560.0,0,0,1.4,9.4,1429.2,0.8703703703703703
120,Uniform,566.4,0.4,0,1.4,8.8,1423.0,0.830188679245283
121,Uniform,575.6,0.4,0,1.2,7.8,1415.0,0.8297872340425532
122,Uniform,582.4,0.6,0,1.2,7.4,1408.4,0.8043478260869567
123,Uniform,590.6,0.6,0,1.0,6.8,1401.0,0.8095238095238094
124,Uniform,595.8,0.4,0,1.2,5.4,1397.2,0.7714285714285715
125,Uniform,602.6,0.4,0.2,1.2,4.6,1391.0,0.71875
126,Uniform,609.8,0.2,0,1.4,4.8,1383.8,0.75
127,Uniform,617.8,0.6,0,1.4,4.4,1375.8,0.6875
128,Uniform,626.8,0.6,0,1.6,3.8,1367.2,0.6333333333333333
129,Uniform,635.8,0.4,0,1.6,3.6,1358.6,0.6428571428571429
130,Uniform,643.4,0.2,0,1.8,3.4,1351.2,0.6296296296296295
131,Uniform,647.6,0.6,0,1.8,3.4,1346.6,0.5862068965517241
132,Uniform,653.2,1.6,0,1.8,3.0,1340.4,0.46875
133,Uniform,659.0,1.4,0,2.0,2.4,1335.2,0.41379310344827586
134,Uniform,666.6,0.8,0.4,2.2,2.2,1327.8,0.39285714285714285
135,Uniform,672.4,0.6,0.4,2.0,2.8,1321.8,0.48275862068965514
136,Uniform,678.6,0.6,0,1.8,3.0,1316.0,0.5555555555555555
137,Uniform,686.2,1.0,0,1.8,2.8,1308.2,0.5
138,Uniform,691.6,1.4,0,1.8,2.8,1302.4,0.4666666666666666
139,Uniform,699.6,1.2,0.4,1.8,2.6,1294.4,0.43333333333333335
140,Uniform,705.0,1.6,0.2,1.6,3.0,1288.6,0.46875
141,Uniform,712.8,1.6,0,1.6,3.2,1280.8,0.5
142,Uniform,720.8,1.6,0.2,1.8,3.2,1272.4,0.47058823529411764
143,Uniform,727.4,1.6,0,2.0,3.0,1266.0,0.4545454545454546
144,Uniform,734.6,1.6,0.2,2.0,2.8,1258.8,0.42424242424242425
145,Uniform,741.8,1.6,0.2,1.8,3.0,1251.6,0.4545454545454546
146,Uniform,749.4,2.0,0.2,2.0,3.0,1243.4,0.41666666666666663
147,Uniform,756.2,1.6,0.2,2.0,3.0,1237.0,0.4411764705882353
148,Uniform,763.4,2.0,0,2.0,3.0,1229.6,0.42857142857142855
149,Uniform,771.0,2.4,0,1.8,3.0,1221.8,0.41666666666666663
0,Random,1983.2,6.8,9.6,0,0,0.4,0.0
1,Random,1976.6,12.6,9.2,0.4,0,1.2,0.0
2,Random,1969.4,17.2,10.2,1.6,0,1.6,0.0
3,Random,1962.6,20.6,11.4,3.0,0,2.4,0.0
4,Random,1955.4,23.6,13.6,4.4,0,3.0,0.0
5,Random,1946.0,28.2,15.0,5.8,0,5.0,0.0
6,Random,1933.4,37.2,16.2,7.0,0,6.2,0.0
7,Random,1920.0,43.2,20.6,7.6,0,8.6,0.0
8,Random,1902.8,50.8,24.4,11.4,0,10.6,0.0
9,Random,1881.6,62.6,29.8,14.4,0,11.6,0.0
10,Random,1858.0,73.4,34.8,18.6,0,15.2,0.0
11,Random,1830.6,85.4,42.2,23.2,0,18.6,0.0
12,Random,1792.6,106.6,49.6,29.0,0,22.2,0.0
13,Random,1752.0,125.2,60.2,34.8,0,27.8,0.0
14,Random,1708.0,145.4,68.8,43.2,0,34.6,0.0
15,Random,1647.8,178.2,80.4,51.4,0,42.2,0.0
16,Random,1582.4,205.0,96.8,63.8,0,52.0,0.0
17,Random,1503.2,247.4,113.2,73.8,0,62.4,0.0
18,Random,1422.8,277.6,139.6,85.6,0,74.4,0.0
19,Random,1331.8,317.0,162.4,100.0,0,88.8,0.0
20,Random,1237.4,346.8,180.8,117.6,8.6,108.8,0.013153869684918934
21,Random,1134.4,383.0,202.2,135.8,16.6,128.0,0.02250542299349241
22,Random,1031.6,411.0,224.4,155.2,24.4,153.4,0.029938650306748468
23,Random,924.0,433.4,252.4,179.0,31.8,179.4,0.03546732099040821
24,Random,818.4,450.6,277.8,202.2,37.4,213.6,0.03863636363636363
25,Random,717.8,464.6,301.0,224.4,44.6,247.6,0.043108447709259624
26,Random,622.2,464.4,336.4,244.6,52.0,280.4,0.04738472753781666
27,Random,523.4,474.6,361.6,261.2,58.4,320.8,0.05052777297110226
28,Random,440.6,458.4,385.2,280.8,64.4,370.6,0.054172274562584125
29,Random,364.2,447.0,409.2,294.8,70.0,414.8,0.05733005733005733
30,Random,298.6,427.0,424.8,310.8,74.0,464.8,0.059841500889535826
31,Random,246.8,388.6,442.4,327.8,79.0,515.4,0.06382291161738568
32,Random,204.0,352.0,450.0,341.2,84.2,568.6,0.06860029330291673
33,Random,167.2,319.0,449.8,349.0,89.4,625.6,0.07405566600397614
34,Random,134.2,291.2,439.0,349.6,93.8,692.2,0.07992501704158145
35,Random,110.2,262.2,431.8,346.8,98.4,750.6,0.08637640449438203
36,Random,89.8,235.2,419.8,345.4,102.4,807.4,0.09285455204932899
37,Random,75.6,204.0,411.8,337.6,103.8,867.2,0.0981838819523269
38,Random,62.2,184.0,400.0,328.6,105.0,920.2,0.10318396226415094
39,Random,53.0,161.2,386.6,318.2,107.6,973.4,0.1105176663927691
40,Random,47.0,141.4,358.0,307.8,124.0,1021.8,0.1331615120274914
41,Random,39.2,126.2,328.4,293.6,138.0,1074.6,0.15572105619498983
42,Random,37.4,109.8,292.0,284.0,149.4,1127.4,0.1788793103448276
43,Random,33.2,99.0,261.0,275.0,159.4,1172.4,0.20065458207452166
44,Random,32.0,87.4,232.0,259.6,172.6,1216.4,0.22964342735497603
45,Random,33.2,75.0,205.4,249.2,185.4,1251.8,0.2593006993006993
46,Random,30.4,68.8,179.0,235.4,193.0,1293.4,0.2854185152321798
47,Random,31.4,58.4,155.4,223.0,201.6,1330.2,0.3157894736842105
48,Random,36.6,51.0,135.4,205.2,208.2,1363.6,0.34711570523507834
49,Random,37.6,44.4,122.4,184.0,210.6,1401.0,0.37513359458496615
50,Random,39.6,40.6,111.8,165.0,215.2,1427.8,0.4040555764175742
51,Random,42.4,35.4,102.6,146.0,220.2,1453.4,0.43673145577151923
52,Random,44.8,35.0,92.4,128.0,225.2,1474.6,0.4685809404910528
53,Random,49.4,29.0,83.4,116.4,226.4,1495.4,0.4973637961335676
54,Random,53.6,25.8,74.6,101.2,228.8,1516.0,0.5315985130111525
55,Random,57.4,23.4,67.6,91.8,222.6,1537.2,0.5490873211642822
56,Random,59.2,23.4,59.0,83.2,218.0,1557.2,0.5683003128258602
57,Random,66.8,20.4,53.8,75.0,212.4,1571.6,0.5873893805309734
58,Random,70.2,18.6,48.8,68.6,207.6,1586.2,0.6041909196740395
59,Random,77.6,17.0,45.6,63.8,195.0,1601.0,0.6067205973864344
60,Random,83.0,16.0,38.2,56.0,189.8,1617.0,0.6326666666666667
61,Random,88.6,14.4,31.8,48.6,183.2,1633.4,0.6589928057553956
62,Random,92.4,14.6,25.4,43.8,178.8,1645.0,0.6808834729626808
63,Random,99.6,14.8,18.8,42.4,172.2,1652.2,0.693795326349718
64,Random,105.4,12.2,13.4,40.4,168.4,1660.2,0.7184300341296929
65,Random,111.8,10.8,9.2,38.0,162.2,1668.0,0.7366030881017257
66,Random,120.6,8.6,3.8,35.2,159.0,1672.8,0.7696030977734754
67,Random,127.0,8.6,0.6,32.6,151.6,1679.6,0.7838676318510859
68,Random,136.2,6.4,2.0,29.8,140.6,1685.0,0.7863534675615211
69,Random,141.6,6.6,1.0,27.4,127.6,1695.8,0.7847478474784748
70,Random,147.6,6.8,0.2,24.2,116.6,1704.6,0.7889039242219216
71,Random,155.8,7.0,0.8,21.8,110.8,1703.8,0.7891737891737891
72,Random,163.2,6.8,0.6,20.8,105.6,1703.0,0.789237668161435
73,Random,170.6,7.4,0.4,20.2,100.2,1701.2,0.7815912636505461
74,Random,177.6,6.2,1.0,20.2,95.0,1700.0,0.7761437908496732
75,Random,185.8,5.4,1.4,18.0,91.0,1698.4,0.7858376511226253
76,Random,195.0,5.6,0.4,17.0,84.4,1697.6,0.7858472998137803
77,Random,203.6,5.0,1.0,15.4,78.8,1696.2,0.7864271457085829
78,Random,211.0,5.4,0.2,15.0,76.2,1692.2,0.7871900826446281
79,Random,219.0,5.4,0.2,14.0,71.4,1690.0,0.7846153846153847
80,Random,227.6,4.0,1.0,13.8,68.2,1685.4,0.7839080459770116
81,Random,234.8,2.8,1.2,11.8,65.0,1684.4,0.8044554455445545
82,Random,243.2,2.8,0.4,10.6,62.0,1681.0,0.8179419525065963
83,Random,252.4,3.0,0,10.2,58.0,1676.4,0.8146067415730337
84,Random,261.8,2.6,0.4,9.0,55.6,1670.6,0.8224852071005918
85,Random,269.8,2.6,0,8.8,53.0,1665.8,0.8229813664596273
86,Random,279.2,2.6,0.2,8.0,49.8,1660.2,0.8217821782178218
87,Random,286.6,2.2,0.2,7.4,45.4,1658.2,0.8224637681159419
88,Random,292.0,2.8,0.2,7.2,42.8,1655.0,0.8075471698113207
89,Random,302.2,1.8,0.6,6.6,39.6,1649.2,0.8148148148148148
90,Random,313.4,1.6,0.2,6.0,38.4,1640.4,0.8311688311688312
91,Random,321.6,1.4,0.2,5.2,35.8,1635.8,0.8403755868544601
92,Random,328.4,1.4,0.2,4.6,33.2,1632.2,0.8426395939086294
93,Random,336.0,1.0,0.2,4.6,30.6,1627.6,0.8406593406593408
94,Random,345.4,1.0,0,4.6,29.2,1619.8,0.839080459770115
95,Random,354.4,0.8,0.2,4.6,26.6,1613.4,0.8260869565217391
96,Random,362.2,1.2,0.2,4.4,23.8,1608.2,0.8040540540540541
97,Random,371.4,1.4,0.2,4.4,22.8,1599.8,0.7916666666666666
98,Random,380.0,1.8,0,3.8,21.2,1593.2,0.791044776119403
99,Random,389.6,0.8,0.2,4.4,19.8,1585.2,0.7857142857142857
100,Random,398.4,1.2,0,3.8,19.2,1577.4,0.7933884297520661
101,Random,404.6,1.8,0,4.0,15.6,1574.0,0.7289719626168225
102,Random,414.8,1.8,0,3.8,14.4,1565.2,0.72
103,Random,423.4,1.8,0.2,3.8,13.8,1557.0,0.7040816326530612
104,Random,431.2,1.4,0.2,4.0,13.6,1549.6,0.7083333333333334
105,Random,439.8,1.0,0.4,3.6,13.4,1541.8,0.7282608695652175
106,Random,446.6,1.6,0,3.0,13.0,1535.8,0.7386363636363635
107,Random,457.4,1.4,0,2.6,13.0,1525.6,0.7647058823529411
108,Random,466.6,1.4,0.2,2.2,12.4,1517.2,0.7654320987654322
109,Random,474.4,1.0,0.2,2.2,12.0,1510.2,0.7792207792207793
110,Random,483.2,0.8,0,2.4,11.8,1501.8,0.7866666666666667
111,Random,490.2,0.8,0.4,2.2,11.2,1495.2,0.7671232876712328
112,Random,497.6,1.0,0,1.8,10.4,1489.2,0.787878787878788
113,Random,506.2,0.8,0,1.6,9.6,1481.8,0.7999999999999999
114,Random,516.0,1.0,0,1.6,9.2,1472.2,0.7796610169491526
115,Random,523.0,0.8,0.4,1.8,8.4,1465.6,0.7368421052631579
116,Random,529.2,1.4,0.2,1.8,7.6,1459.8,0.6909090909090909
117,Random,539.0,1.6,0,1.2,7.8,1450.4,0.7358490566037736
118,Random,547.0,1.4,0.2,1.2,7.4,1442.8,0.7254901960784315
119,Random,555.6,0.8,0,1.6,7.6,1434.4,0.76
120,Random,561.8,1.0,0.2,1.6,6.8,1428.6,0.7083333333333334
121,Random,570.4,1.0,0.2,1.6,6.6,1420.2,0.7021276595744681
122,Random,576.6,0.6,0.2,1.6,6.8,1414.2,0.7391304347826088
123,Random,581.4,0.8,0,1.8,7.0,1409.0,0.7291666666666667
124,Random,589.0,1.2,0,1.6,6.4,1401.8,0.6956521739130436
125,Random,597.0,0.8,0.4,1.2,5.8,1394.8,0.7073170731707318
126,Random,605.6,0.6,0.2,1.0,6.0,1386.6,0.7692307692307693
127,Random,612.8,0.2,0,1.4,5.6,1380.0,0.7777777777777778
128,Random,619.8,0.2,0,1.4,5.2,1373.4,0.7647058823529412
129,Random,627.2,0.2,0,1.4,4.8,1366.4,0.75
130,Random,635.4,0.8,0,1.4,4.8,1357.6,0.6857142857142857
131,Random,642.6,0.8,0,1.6,4.6,1350.4,0.6571428571428571
132,Random,651.8,1.0,0,1.6,4.2,1341.4,0.6176470588235293
133,Random,657.6,1.0,0,1.6,4.0,1335.8,0.6060606060606061
134,Random,665.6,1.4,0.2,1.6,3.8,1327.4,0.5428571428571428
135,Random,672.6,1.6,0.4,1.6,4.0,1319.8,0.5263157894736842
136,Random,679.4,1.0,0.4,1.6,4.0,1313.6,0.5714285714285714
137,Random,687.2,1.0,0,1.4,3.8,1306.6,0.6129032258064516
138,Random,693.2,1.6,0,1.4,3.4,1300.4,0.53125
139,Random,699.0,1.6,0.2,1.6,3.2,1294.4,0.48484848484848486
140,Random,706.6,1.2,0,1.8,3.2,1287.2,0.5161290322580645
141,Random,712.0,1.6,0,1.6,2.8,1282.0,0.4666666666666666
142,Random,720.4,0.8,0.4,1.8,2.4,1274.2,0.4444444444444444
143,Random,727.6,0.8,0.2,1.8,2.8,1266.8,0.5
144,Random,733.8,0.8,0.4,1.6,2.8,1260.6,0.5
145,Random,741.0,1.0,0,1.8,3.2,1253.0,0.5333333333333333
146,Random,746.8,1.4,0,1.6,3.0,1247.2,0.5
147,Random,754.4,1.2,0.4,1.8,2.8,1239.4,0.4516129032258064
148,Random,760.0,1.2,0.2,1.4,3.2,1234.0,0.5333333333333333
149,Random,766.0,1.4,0,1.2,3.4,1228.0,0.5666666666666667
