Day,Strategy,S_avg,E_avg,I_avg,A_avg,Q_avg,R_avg,Efficiency_avg
32,Uniform,13.4,90.4,631.0,446.4,79.2,1739.6,0.06351242983159583
33,Uniform,14.2,84.6,592.6,419.6,83.6,1805.4,0.07082344967807522
34,Uniform,14.6,76.2,549.8,398.2,88.4,1872.8,0.07945353226676254
35,Uniform,16.0,69.8,509.6,379.2,92.2,1933.2,0.0877426722497145
36,Uniform,18.2,66.0,472.0,357.4,94.4,1992.0,0.0953728025863811
37,Uniform,20.0,64.0,437.2,334.8,99.0,2045.0,0.10588235294117647
38,Uniform,18.2,64.2,405.4,321.4,101.4,2089.4,0.11362617660242044
39,Uniform,19.0,61.0,376.6,302.4,102.6,2138.4,0.12176596249703299
40,Uniform,21.8,57.8,332.0,280.0,118.4,2190.0,0.15021568129916266
41,Uniform,26.2,56.4,292.8,261.6,135.4,2227.6,0.18145269364781563
42,Uniform,28.4,54.4,256.4,245.4,149.6,2265.8,0.21195806177387364
43,Uniform,35.0,53.0,222.0,231.2,164.4,2294.4,0.24515359379660007
44,Uniform,37.2,53.8,188.0,219.8,176.8,2324.4,0.27694235588972427
45,Uniform,40.2,52.4,158.6,208.6,188.0,2352.2,0.3094140882159315
46,Uniform,43.6,53.2,128.4,197.8,199.6,2377.4,0.3447322970639033
47,Uniform,51.6,50.8,102.2,189.4,211.2,2394.8,0.38150289017341044
48,Uniform,58.4,49.2,77.0,181.0,219.2,2415.2,0.41641337386018235
49,Uniform,65.6,45.2,55.2,172.4,227.0,2434.6,0.4541816726690676
50,Uniform,68.2,43.8,33.8,165.6,235.8,2452.8,0.49227557411273487
51,Uniform,75.6,42.4,16.0,158.6,240.6,2466.8,0.5257867132867132
52,Uniform,87.8,37.2,6.6,145.8,245.8,2476.8,0.5645383555351401
53,Uniform,97.2,33.2,5.2,131.2,245.2,2488.0,0.5911282545805208
54,Uniform,105.2,31.4,4.6,117.6,241.2,2500.0,0.6109422492401216
55,Uniform,112.4,31.8,3.2,105.4,236.8,2510.4,0.6277836691410392
56,Uniform,122.0,29.4,3.2,94.6,229.2,2521.6,0.6430976430976431
57,Uniform,130.0,26.8,4.0,86.0,221.2,2532.0,0.6544378698224852
58,Uniform,136.4,26.8,3.6,78.0,213.4,2541.8,0.6631448104412678
59,Uniform,145.4,26.4,2.8,70.6,206.6,2548.2,0.6742819843342037
60,Uniform,156.0,24.0,2.8,63.4,203.6,2550.2,0.6929884275017018
61,Uniform,164.4,22.2,2.2,58.4,195.8,2557.0,0.7027997128499641
62,Uniform,178.4,20.2,2.2,54.2,187.6,2557.4,0.7100681302043906
63,Uniform,187.2,20.6,2.0,51.8,178.8,2559.6,0.7061611374407583
64,Uniform,198.6,18.4,3.2,46.0,171.2,2562.6,0.7169179229480737
65,Uniform,207.8,17.4,2.0,44.0,162.8,2566.0,0.7197170645446508
66,Uniform,220.0,16.2,1.8,41.4,154.8,2565.8,0.7226890756302521
67,Uniform,227.8,17.0,1.4,39.4,147.4,2567.0,0.7183235867446395
68,Uniform,234.4,17.6,1.4,37.6,139.6,2569.4,0.7115188583078491
69,Uniform,244.2,15.4,2.2,36.4,132.4,2569.4,0.7103004291845494
70,Uniform,255.4,15.0,1.0,34.0,127.8,2566.8,0.718785151856018
71,Uniform,269.8,12.6,2.8,32.4,120.6,2561.8,0.7161520190023754
72,Uniform,279.8,12.4,1.6,29.6,116.4,2560.2,0.7275
73,Uniform,294.8,12.2,1.0,27.8,111.2,2553.0,0.7306176084099869
74,Uniform,305.2,12.4,0.4,27.4,105.4,2549.2,0.7239010989010988
75,Uniform,317.6,13.0,2.0,26.4,96.2,2544.8,0.6991279069767442
76,Uniform,328.6,12.8,1.4,25.8,93.6,2537.8,0.7005988023952096
77,Uniform,338.4,10.6,2.6,23.8,91.4,2533.2,0.7118380062305296
78,Uniform,351.2,10.2,1.2,22.2,89.0,2526.2,0.7259380097879282
79,Uniform,359.4,11.0,1.2,19.4,85.0,2524.0,0.7289879931389366
80,Uniform,372.2,9.6,1.8,17.2,80.2,2519.0,0.7371323529411764
81,Uniform,385.8,9.6,1.8,15.8,76.8,2510.2,0.7384615384615384
82,Uniform,397.4,8.0,1.6,15.4,74.0,2503.6,0.7474747474747475
83,Uniform,411.0,8.4,0.8,15.0,70.0,2494.8,0.7430997876857749
84,Uniform,423.2,8.2,0.4,14.4,67.8,2486.0,0.7466960352422908
85,Uniform,434.6,6.4,1.4,13.4,63.4,2480.8,0.7494089834515367
86,Uniform,445.2,5.6,0.4,12.0,60.4,2476.4,0.770408163265306
87,Uniform,457.6,7.4,0.6,12.0,56.0,2466.4,0.7368421052631579
88,Uniform,469.8,6.8,0.8,11.4,55.2,2456.0,0.7439353099730458
89,Uniform,480.6,6.4,0.8,12.0,52.2,2448.0,0.7310924369747899
90,Uniform,491.0,6.0,1.2,10.6,49.2,2442.0,0.7343283582089553
91,Uniform,500.6,5.2,1.4,8.8,47.8,2436.2,0.7563291139240507
92,Uniform,516.2,5.2,0.2,8.6,46.0,2423.8,0.7666666666666667
93,Uniform,525.0,5.0,0.6,8.8,42.4,2418.2,0.7464788732394366
94,Uniform,535.2,5.4,1.4,7.8,41.0,2409.2,0.737410071942446
95,Uniform,548.2,4.8,1.6,6.8,39.6,2399.0,0.7500000000000001
96,Uniform,559.4,3.6,1.0,7.0,38.8,2390.2,0.7698412698412698
97,Uniform,571.2,2.8,1.0,6.0,37.2,2381.8,0.7914893617021277
98,Uniform,586.2,3.0,0.2,5.4,34.4,2370.8,0.7999999999999999
99,Uniform,599.4,3.0,0.8,5.0,33.4,2358.4,0.7914691943127962
100,Uniform,611.2,3.6,0.8,4.8,32.2,2347.4,0.7777777777777778
101,Uniform,626.2,4.6,0,4.2,31.2,2333.8,0.78
102,Uniform,639.4,3.4,0.4,4.8,29.8,2322.2,0.7760416666666667
103,Uniform,649.6,4.4,0.6,4.0,28.6,2312.8,0.7606382978723404
104,Uniform,660.8,4.8,0.4,3.6,25.6,2304.8,0.7441860465116278
105,Uniform,671.2,4.8,0.2,3.6,25.0,2295.2,0.7440476190476191
106,Uniform,680.4,5.0,0.4,3.6,23.8,2286.8,0.7256097560975611
107,Uniform,693.8,4.6,0.6,3.6,23.0,2274.4,0.7232704402515724
108,Uniform,707.6,4.0,0.6,3.8,23.2,2260.8,0.7341772151898734
109,Uniform,716.0,5.8,0.2,3.2,22.2,2252.6,0.7070063694267515
110,Uniform,724.2,5.4,0,3.4,20.8,2246.2,0.7027027027027027
111,Uniform,734.2,5.0,0.8,3.2,19.0,2237.8,0.6785714285714286
112,Uniform,746.2,4.4,0.6,2.8,17.8,2228.2,0.6953125
113,Uniform,760.6,4.4,0.4,2.8,16.8,2215.0,0.6885245901639344
114,Uniform,776.2,3.2,1.2,3.2,15.8,2200.4,0.6752136752136751
115,Uniform,788.4,2.8,0.4,2.6,17.0,2188.8,0.7456140350877193
116,Uniform,802.2,2.2,0.6,2.6,16.0,2176.4,0.7476635514018692
117,Uniform,814.4,2.2,0.2,2.0,15.2,2166.0,0.7755102040816325
118,Uniform,826.2,2.6,0.2,2.0,14.0,2155.0,0.7446808510638298
119,Uniform,837.6,2.8,0.4,2.2,13.2,2143.8,0.7096774193548386
120,Uniform,849.2,3.0,0.4,2.2,12.8,2132.4,0.6956521739130436
121,Uniform,860.8,2.6,0.4,2.2,12.2,2121.8,0.7011494252873564
122,Uniform,870.0,2.8,0.2,2.2,11.8,2113.0,0.6941176470588236
123,Uniform,880.2,3.0,0.4,2.2,11.6,2102.6,0.6744186046511628
124,Uniform,895.8,3.6,0.2,1.8,11.4,2087.2,0.6705882352941177
125,Uniform,907.4,3.4,0.4,1.8,10.6,2076.4,0.654320987654321
126,Uniform,920.2,3.4,0.2,1.4,10.0,2064.8,0.6666666666666666
127,Uniform,930.6,3.4,0.6,1.6,9.6,2054.2,0.631578947368421
128,Uniform,943.4,3.0,0.8,1.2,10.4,2041.2,0.6753246753246753
129,Uniform,954.6,2.8,0,1.2,9.8,2031.6,0.7101449275362319
130,Uniform,966.0,2.6,0.4,1.2,9.2,2020.6,0.6865671641791045
131,Uniform,977.2,2.4,0,1.2,8.6,2010.6,0.7049180327868853
132,Uniform,988.8,2.6,0.2,0.8,8.0,1999.6,0.689655172413793
133,Uniform,997.8,2.0,0.8,1.0,7.2,1991.2,0.6545454545454545
134,Uniform,1008.4,1.6,0.2,1.2,7.2,1981.4,0.7058823529411765
135,Uniform,1019.6,1.6,0.4,1.2,7.0,1970.2,0.6862745098039216
136,Uniform,1031.2,1.0,0.4,1.4,7.0,1959.0,0.7142857142857142
137,Uniform,1042.0,1.2,0.2,1.2,6.4,1949.0,0.7111111111111111
138,Uniform,1051.4,1.8,0,1.0,6.8,1939.0,0.7083333333333334
139,Uniform,1060.8,2.0,0.2,1.0,6.4,1929.6,0.6666666666666666
140,Uniform,1071.8,1.8,0.2,1.2,6.4,1918.6,0.6666666666666666
141,Uniform,1083.2,2.4,0.2,1.2,6.4,1906.6,0.627450980392157
142,Uniform,1089.8,2.8,0.6,1.0,6.0,1899.8,0.5769230769230769
143,Uniform,1100.4,2.4,0.4,0.4,6.4,1890.0,0.6666666666666667
144,Uniform,1110.8,2.4,0,0.2,6.4,1880.2,0.7111111111111111
145,Uniform,1122.8,1.6,0.6,0.6,6.2,1868.2,0.6888888888888889
146,Uniform,1134.6,1.6,0.2,0.6,6.6,1856.4,0.7333333333333333
147,Uniform,1142.6,1.0,0.6,0.6,6.6,1848.6,0.7499999999999999
148,Uniform,1152.8,1.8,0,0.6,6.4,1838.4,0.7272727272727273
149,Uniform,1164.4,1.2,0.4,0.8,5.4,1827.8,0.6923076923076923
0,Random,2971.0,19.0,9.4,0,0,0.6,0.0
1,Random,2957.4,28.2,10.4,2.4,0,1.6,0.0
2,Random,2938.6,42.4,12.0,4.2,0,2.8,0.0
3,Random,2913.8,57.2,18.2,7.6,0,3.2,0.0
4,Random,2875.0,82.8,25.0,12.6,0,4.6,0.0
5,Random,2825.0,116.6,32.8,18.4,0,7.2,0.0
6,Random,2757.2,161.0,42.8,27.6,0,11.4,0.0
7,Random,2658.8,227.4,58.6,39.4,0,15.8,0.0
8,Random,2536.0,309.6,77.8,54.0,0,22.6,0.0
9,Random,2385.6,396.8,111.6,74.4,0,31.6,0.0
10,Random,2186.2,519.2,147.4,100.8,0,46.4,0.0
11,Random,1941.2,659.2,203.6,134.6,0,61.4,0.0
12,Random,1653.6,817.4,267.8,176.8,0,84.4,0.0
13,Random,1336.2,973.8,353.2,224.0,0,112.8,0.0
14,Random,1015.0,1099.8,441.4,293.0,0,150.8,0.0
15,Random,730.4,1174.6,542.4,350.6,0,202.0,0.0
16,Random,489.6,1179.6,647.0,419.0,0,264.8,0.0
17,Random,304.4,1138.0,743.0,479.0,0,335.6,0.0
18,Random,178.8,1034.8,828.0,539.4,0,419.0,0.0
19,Random,96.4,907.0,898.0,587.8,0,510.8,0.0
20,Random,47.0,774.4,933.2,618.8,9.8,616.8,0.004194846331649688
21,Random,21.0,658.2,945.4,627.4,18.6,729.4,0.008268136557610243
22,Random,10.2,546.0,941.4,634.4,26.6,841.4,0.012381307019177062
23,Random,6.6,441.2,936.0,637.4,34.6,944.2,0.016884637907476092
24,Random,5.0,357.0,911.6,629.2,41.6,1055.6,0.021449932968959473
25,Random,6.8,285.0,889.2,616.6,47.2,1155.2,0.025680087051142546
26,Random,8.0,231.4,858.4,595.4,52.6,1254.2,0.030268155138681096
27,Random,6.0,195.0,815.6,572.6,58.6,1352.2,0.0356925325861859
28,Random,7.2,160.4,771.0,545.6,62.4,1453.4,0.04053527348317526
29,Random,10.2,133.4,724.2,524.4,66.6,1541.2,0.04597542454783929
30,Random,10.8,113.6,678.4,498.8,72.8,1625.6,0.053388090349075976
31,Random,10.2,102.4,629.2,469.0,76.4,1712.8,0.05982772122161316
32,Random,9.6,92.0,579.6,440.4,80.8,1797.6,0.06773977196512408
33,Random,11.0,83.4,534.2,416.0,83.8,1871.6,0.07499552532665116
34,Random,14.0,74.4,498.2,387.8,88.4,1937.2,0.08428680396643783
35,Random,14.8,67.0,466.2,368.2,92.0,1991.8,0.09261123414535936
36,Random,15.2,62.8,430.0,346.6,95.4,2050.0,0.10205391527599486
37,Random,17.2,60.2,396.6,328.6,97.6,2099.8,0.1105322763306908
38,Random,19.4,59.8,366.4,308.4,101.2,2144.8,0.12108159846853316
39,Random,25.2,56.6,337.8,291.2,103.0,2186.2,0.13061120973877757
40,Random,28.2,54.2,300.0,272.8,118.8,2226.0,0.1592920353982301
41,Random,30.6,55.0,258.2,257.0,133.6,2265.6,0.18982665529980106
42,Random,36.0,54.0,221.2,241.8,148.2,2298.8,0.22279013830426936
43,Random,36.2,54.4,190.0,228.0,160.8,2330.6,0.2539481996209728
44,Random,37.0,57.6,157.4,213.6,172.8,2361.6,0.2873295643498503
45,Random,42.4,58.0,127.2,200.0,186.2,2386.2,0.3258662933146657
46,Random,47.8,52.2,103.6,190.4,196.0,2410.0,0.3614902250092217
47,Random,54.8,47.0,81.4,180.4,208.8,2427.6,0.4034003091190108
48,Random,60.4,44.0,57.6,172.4,221.2,2444.4,0.4466882067851373
49,Random,67.6,43.2,34.8,162.0,226.8,2465.6,0.48586118251928023
50,Random,75.4,37.8,18.6,151.6,229.4,2487.2,0.5244627343392776
51,Random,81.4,34.8,9.4,139.6,234.2,2500.6,0.560287081339713
52,Random,89.0,34.0,5.4,127.0,235.0,2509.6,0.5854509217737918
53,Random,97.0,31.6,4.0,114.6,231.8,2521.0,0.6068062827225131
54,Random,109.0,27.8,4.4,103.2,227.2,2528.4,0.6265857694429122
55,Random,115.8,25.4,3.0,95.2,221.8,2538.8,0.6421540243196295
56,Random,126.0,23.4,3.8,87.6,213.2,2546.0,0.6499999999999999
57,Random,136.2,26.4,1.8,79.4,204.8,2551.4,0.6555697823303457
58,Random,147.0,21.2,3.4,73.8,196.0,2558.6,0.6657608695652174
59,Random,155.0,20.6,3.6,69.2,188.8,2562.8,0.6690290574060949
60,Random,168.4,18.4,2.2,60.4,187.0,2563.6,0.6977611940298507
61,Random,179.0,16.8,2.8,54.6,181.2,2565.6,0.7094753328112764
62,Random,188.6,16.4,1.2,50.8,173.2,2569.8,0.7168874172185431
63,Random,198.0,17.6,2.0,46.0,169.2,2567.2,0.7206132879045997
64,Random,209.8,17.6,2.0,41.4,160.2,2569.0,0.7242314647377939
65,Random,223.4,13.6,2.4,38.4,154.0,2568.2,0.7389635316698656
66,Random,234.4,14.0,1.6,36.6,145.8,2567.6,0.7363636363636364
67,Random,249.6,12.2,2.0,34.0,135.8,2566.4,0.7380434782608696
68,Random,262.4,11.4,1.6,30.8,129.2,2564.6,0.7468208092485549
69,Random,272.2,11.0,1.8,28.6,120.8,2565.6,0.7447595561035759
70,Random,284.0,9.8,1.6,26.0,117.8,2560.8,0.7590206185567011
71,Random,294.2,10.8,1.0,24.4,109.0,2560.6,0.7506887052341599
72,Random,307.0,10.4,1.2,23.8,103.6,2554.0,0.7453237410071942
73,Random,319.2,11.0,1.2,22.2,99.0,2547.4,0.7421289355322338
74,Random,336.6,11.0,1.0,20.8,94.0,2536.6,0.7413249211356467
75,Random,346.6,10.4,1.6,20.4,86.8,2534.2,0.7281879194630873
76,Random,354.6,10.0,1.8,20.8,84.4,2528.4,0.7213675213675215
77,Random,368.2,11.4,1.4,19.2,81.6,2518.2,0.7183098591549295
78,Random,381.2,12.2,0.6,18.8,77.8,2509.4,0.7111517367458866
79,Random,390.8,12.2,1.2,17.2,73.4,2505.2,0.7057692307692308
80,Random,403.2,11.4,1.4,16.8,69.8,2497.4,0.7022132796780683
81,Random,414.2,10.2,1.6,16.8,68.4,2488.8,0.7051546391752578
82,Random,428.0,9.8,1.2,16.8,64.6,2479.6,0.6991341991341992
83,Random,439.4,11.0,0.6,14.6,61.6,2472.8,0.7015945330296128
84,Random,453.0,11.4,1.0,13.2,58.8,2462.6,0.6966824644549762
85,Random,463.2,9.4,1.4,13.8,56.8,2455.4,0.6977886977886977
86,Random,473.2,7.6,1.8,12.6,55.8,2449.0,0.7172236503856041
87,Random,486.0,8.6,1.0,10.4,54.6,2439.4,0.7319034852546917
88,Random,500.0,7.6,1.0,9.8,53.0,2428.6,0.7422969187675069
89,Random,512.6,6.8,0.8,9.2,51.6,2419.0,0.7543859649122806
90,Random,526.0,6.2,1.4,8.6,49.4,2408.4,0.7530487804878049
91,Random,537.0,6.6,0.4,8.0,47.6,2400.4,0.7603833865814696
92,Random,551.4,7.0,0.2,8.2,43.6,2389.6,0.7389830508474576
93,Random,564.2,6.4,1.0,8.4,41.8,2378.2,0.7256944444444444
94,Random,577.4,6.2,1.8,7.6,40.6,2366.4,0.7224199288256228
95,Random,589.4,5.2,1.0,6.4,39.6,2358.4,0.7586206896551724
96,Random,599.0,5.6,0.4,4.8,37.6,2352.6,0.7768595041322314
97,Random,614.4,5.6,0.4,4.6,34.8,2340.2,0.7665198237885462
98,Random,627.6,5.0,0.4,4.4,31.6,2331.0,0.7632850241545893
99,Random,641.0,5.0,0.6,4.4,30.0,2319.0,0.75
100,Random,651.4,5.8,0.2,4.4,27.4,2310.8,0.7248677248677249
101,Random,662.2,6.4,0.4,4.4,25.8,2300.8,0.6972972972972973
102,Random,676.8,5.8,0.6,4.0,25.0,2287.8,0.7062146892655368
103,Random,691.0,6.0,0.6,3.2,25.0,2274.2,0.7183908045977012
104,Random,700.0,6.2,0.6,3.2,23.6,2266.4,0.7023809523809524
105,Random,715.0,6.0,1.2,3.4,22.4,2252.0,0.6787878787878787
106,Random,724.8,6.0,0.6,3.2,22.6,2242.8,0.6975308641975307
107,Random,736.0,6.2,0.4,3.2,21.6,2232.6,0.6878980891719745
108,Random,746.8,4.6,1.0,4.2,21.4,2222.0,0.6858974358974359
109,Random,756.4,4.8,0.8,4.2,20.8,2213.0,0.6797385620915033
110,Random,766.6,5.0,0.6,4.6,20.8,2202.4,0.6709677419354839
111,Random,776.4,6.0,0,4.8,20.4,2192.4,0.6538461538461539
112,Random,785.2,7.2,0.4,5.0,19.4,2182.8,0.60625
113,Random,795.2,7.4,0.6,4.8,18.4,2173.6,0.5897435897435898
114,Random,806.2,7.2,1.0,4.6,17.8,2163.2,0.5816993464052288
115,Random,813.0,6.8,0.6,3.8,18.2,2157.6,0.6190476190476191
116,Random,824.8,6.2,0.6,4.4,18.0,2146.0,0.6164383561643836
117,Random,839.8,4.6,1.0,4.4,17.8,2132.4,0.6402877697841727
118,Random,849.6,5.0,0.6,4.4,18.0,2122.4,0.6428571428571429
119,Random,861.8,4.4,1.6,4.6,18.4,2109.2,0.6344827586206896
120,Random,870.2,5.2,0.8,4.6,19.2,2100.0,0.6442953020134229
121,Random,880.4,5.4,0.2,4.2,19.6,2090.2,0.6666666666666666
122,Random,894.6,5.8,0,4.4,18.6,2076.6,0.6458333333333334
123,Random,904.8,5.8,0.2,4.4,17.8,2067.0,0.6312056737588652
124,Random,914.4,5.8,0.8,4.6,16.2,2058.2,0.5912408759124088
125,Random,925.8,5.4,1.2,3.8,16.2,2047.6,0.6090225563909774
126,Random,937.2,5.2,0.6,3.4,16.2,2037.4,0.6377952755905512
127,Random,947.2,5.4,0.6,3.0,15.8,2028.0,0.6370967741935484
128,Random,957.6,4.4,0.8,3.2,16.2,2017.8,0.6585365853658536
129,Random,968.2,4.2,0.6,3.4,17.0,2006.6,0.6746031746031746
130,Random,979.6,4.8,0.6,3.2,17.0,1994.8,0.6640625
131,Random,989.4,4.8,1.0,2.6,17.4,1984.8,0.6744186046511628
132,Random,1000.6,4.6,0.6,1.8,17.6,1974.8,0.7154471544715447
133,Random,1010.6,4.0,0.6,2.2,17.2,1965.4,0.7166666666666667
134,Random,1021.6,4.0,0.6,2.2,17.2,1954.4,0.7166666666666667
135,Random,1032.8,4.2,0.2,2.4,16.4,1944.0,0.7068965517241379
136,Random,1044.2,3.6,0.6,2.4,15.8,1933.4,0.7053571428571429
137,Random,1052.6,4.0,0.4,2.2,15.6,1925.2,0.7027027027027027
138,Random,1059.8,4.4,0,2.6,14.8,1918.4,0.6788990825688074
139,Random,1070.4,4.2,0.4,2.8,14.0,1908.2,0.6542056074766356
140,Random,1078.8,4.2,0.2,3.4,13.4,1900.0,0.6320754716981132
141,Random,1086.8,4.2,0.4,3.6,13.0,1892.0,0.6132075471698112
142,Random,1096.0,5.0,0,3.6,13.0,1882.4,0.6018518518518519
143,Random,1104.2,6.0,0.6,3.4,12.0,1873.8,0.5454545454545454
144,Random,1112.0,6.2,1.0,3.6,12.2,1865.0,0.5304347826086956
145,Random,1119.4,6.4,0.8,3.4,13.6,1856.4,0.5619834710743802
146,Random,1126.0,6.4,0.6,3.0,13.8,1850.2,0.5798319327731093
147,Random,1134.0,5.6,0.8,3.8,14.0,1841.8,0.578512396694215
148,Random,1141.2,5.8,0.8,3.4,14.8,1834.0,0.5967741935483871
149,Random,1151.0,5.8,0.8,3.6,15.2,1823.6,0.5984251968503937
