Day,S,E,I,A,Q,R,total_tests_administered,total_positive_tests,total_wasted_tests
87,468.6,6.2,0.4,8.4,47.2,2469.2,5000.0,719.4,4280.6
88,479.6,5.4,0.8,8.2,43.8,2462.2,5000.0,719.4,4280.6
89,490.2,5.8,1.0,7.6,41.8,2453.6,5000.0,719.4,4280.6
90,503.4,6.4,0.0,6.4,40.8,2443.0,5000.0,719.4,4280.6
91,513.4,6.0,0.8,7.0,38.2,2434.6,5000.0,719.4,4280.6
92,525.2,7.2,0.6,6.8,36.0,2424.2,5000.0,719.4,4280.6
93,538.0,5.6,1.0,7.2,35.2,2413.0,5000.0,719.4,4280.6
94,551.0,5.8,0.4,7.0,33.0,2402.8,5000.0,719.4,4280.6
95,562.2,5.2,1.0,7.2,32.2,2392.2,5000.0,719.4,4280.6
96,573.4,4.6,1.4,6.4,31.4,2382.8,5000.0,719.4,4280.6
97,588.2,4.6,0.8,5.2,31.2,2370.0,5000.0,719.4,4280.6
98,601.6,4.8,0.2,5.2,29.4,2358.8,5000.0,719.4,4280.6
99,612.8,5.2,0.8,5.0,27.0,2349.2,5000.0,719.4,4280.6
100,624.8,5.4,0.4,5.6,25.6,2338.2,5000.0,719.4,4280.6
101,635.6,4.8,1.2,4.8,24.8,2328.8,5000.0,719.4,4280.6
102,650.4,4.0,0.8,4.8,24.0,2316.0,5000.0,719.4,4280.6
103,660.0,4.8,0.0,4.8,22.8,2307.6,5000.0,719.4,4280.6
104,671.0,5.2,0.6,4.6,21.6,2297.0,5000.0,719.4,4280.6
105,684.2,4.6,1.0,4.8,20.0,2285.4,5000.0,719.4,4280.6
106,698.2,4.6,0.4,4.6,20.6,2271.6,5000.0,719.4,4280.6
107,711.6,4.2,0.8,4.4,18.6,2260.4,5000.0,719.4,4280.6
108,724.6,3.4,0.6,4.4,17.8,2249.2,5000.0,719.4,4280.6
109,735.0,3.8,0.8,4.2,17.4,2238.8,5000.0,719.4,4280.6
110,743.4,3.0,1.2,4.0,17.2,2231.2,5000.0,719.4,4280.6
111,755.4,2.8,0.8,3.4,18.4,2219.2,5000.0,719.4,4280.6
112,767.6,3.0,0.0,3.2,18.2,2208.0,5000.0,719.4,4280.6
113,779.8,3.0,0.4,3.2,16.2,2197.4,5000.0,719.4,4280.6
114,792.2,3.4,0.6,2.8,15.6,2185.4,5000.0,719.4,4280.6
115,804.8,3.4,0.6,2.8,14.6,2173.8,5000.0,719.4,4280.6
116,817.0,3.6,0.8,2.2,13.6,2162.8,5000.0,719.4,4280.6
117,828.0,4.0,0.2,1.8,13.4,2152.6,5000.0,719.4,4280.6
118,840.4,2.6,1.2,2.2,13.0,2140.6,5000.0,719.4,4280.6
119,852.4,1.4,0.6,2.2,13.8,2129.6,5000.0,719.4,4280.6
120,866.0,1.4,0.0,2.2,12.8,2117.6,5000.0,719.4,4280.6
121,878.2,1.6,0.0,2.4,12.0,2105.8,5000.0,719.4,4280.6
122,890.0,1.6,0.4,2.2,11.2,2094.6,5000.0,719.4,4280.6
123,900.0,1.8,0.0,1.8,11.0,2085.4,5000.0,719.4,4280.6
124,910.8,2.2,0.0,1.8,10.4,2074.8,5000.0,719.4,4280.6
125,922.2,2.4,0.0,1.8,9.0,2064.6,5000.0,719.4,4280.6
126,932.8,2.0,0.2,2.4,8.4,2054.2,5000.0,719.4,4280.6
127,945.2,2.8,0.0,2.2,8.4,2041.4,5000.0,719.4,4280.6
128,955.4,3.4,0.4,2.0,7.8,2031.0,5000.0,719.4,4280.6
129,966.4,3.2,0.6,1.8,8.4,2019.6,5000.0,719.4,4280.6
130,978.6,3.2,0.2,2.0,8.6,2007.4,5000.0,719.4,4280.6
131,987.0,3.0,0.4,2.2,8.4,1999.0,5000.0,719.4,4280.6
132,996.4,3.0,0.4,2.2,7.8,1990.2,5000.0,719.4,4280.6
133,1005.6,2.6,0.0,2.4,7.8,1981.6,5000.0,719.4,4280.6
134,1015.6,2.6,0.2,2.6,7.2,1971.8,5000.0,719.4,4280.6
135,1025.8,2.6,0.6,2.6,6.8,1961.6,5000.0,719.4,4280.6
136,1035.4,2.0,0.6,2.2,7.2,1952.6,5000.0,719.4,4280.6
137,1046.0,2.4,0.0,2.2,7.6,1941.8,5000.0,719.4,4280.6
138,1055.8,2.6,0.4,2.4,7.0,1931.8,5000.0,719.4,4280.6
139,1066.4,2.6,0.6,2.0,7.2,1921.2,5000.0,719.4,4280.6
140,1075.2,2.4,0.8,1.2,7.6,1912.8,5000.0,719.4,4280.6
141,1086.8,2.0,0.2,1.2,8.2,1901.6,5000.0,719.4,4280.6
142,1097.0,2.4,0.0,1.2,7.6,1891.8,5000.0,719.4,4280.6
143,1105.2,2.4,0.4,1.2,7.0,1883.8,5000.0,719.4,4280.6
144,1114.4,1.8,0.2,1.6,6.8,1875.2,5000.0,719.4,4280.6
145,1123.6,2.4,0.2,1.4,6.6,1865.8,5000.0,719.4,4280.6
146,1133.0,2.0,0.0,1.8,6.8,1856.4,5000.0,719.4,4280.6
147,1140.2,1.8,0.6,1.6,6.8,1849.0,5000.0,719.4,4280.6
148,1150.6,2.4,0.4,1.4,6.8,1838.4,5000.0,719.4,4280.6
149,1157.4,2.2,0.2,1.0,7.2,1832.0,5000.0,719.4,4280.6
