Day,S,E,I,A,Q,R,total_tests_administered,total_positive_tests,total_wasted_tests
123,1019.2,16.2,1.6,11.6,41.6,2909.8,5000.0,964.6,4035.4
124,1033.8,16.6,2.2,11.8,40.4,2895.2,5000.0,964.6,4035.4
125,1046.0,15.6,2.0,11.0,39.4,2886.0,5000.0,964.6,4035.4
126,1062.4,15.8,1.4,11.2,39.2,2870.0,5000.0,964.6,4035.4
127,1075.4,15.8,1.6,11.8,38.2,2857.2,5000.0,964.6,4035.4
128,1089.4,14.4,2.2,11.8,37.6,2844.6,5000.0,964.6,4035.4
129,1102.6,14.6,1.2,11.2,37.0,2833.4,5000.0,964.6,4035.4
130,1115.2,14.6,1.4,11.4,35.6,2821.8,5000.0,964.6,4035.4
131,1127.0,15.0,2.2,11.2,34.2,2810.4,5000.0,964.6,4035.4
132,1136.4,14.2,2.2,10.8,34.6,2801.8,5000.0,964.6,4035.4
133,1148.4,14.2,0.6,11.2,34.8,2790.8,5000.0,964.6,4035.4
134,1159.0,14.6,1.6,12.0,32.0,2780.8,5000.0,964.6,4035.4
135,1169.8,15.4,1.8,11.8,32.2,2769.0,5000.0,964.6,4035.4
136,1181.2,15.0,1.8,11.8,32.6,2757.6,5000.0,964.6,4035.4
137,1192.4,15.6,1.6,11.6,32.4,2746.4,5000.0,964.6,4035.4
138,1204.8,18.2,0.8,11.2,31.2,2733.8,5000.0,964.6,4035.4
139,1216.2,19.4,2.2,10.4,30.6,2721.2,5000.0,964.6,4035.4
140,1228.6,16.8,3.0,12.4,31.2,2708.0,5000.0,964.6,4035.4
141,1240.6,17.4,1.6,12.4,32.8,2695.2,5000.0,964.6,4035.4
142,1251.0,17.2,2.8,12.0,34.0,2683.0,5000.0,964.6,4035.4
143,1262.8,17.8,2.4,11.6,34.6,2670.8,5000.0,964.6,4035.4
144,1276.4,15.8,3.0,12.2,35.6,2657.0,5000.0,964.6,4035.4
145,1290.4,14.8,2.0,12.6,36.4,2643.8,5000.0,964.6,4035.4
146,1303.0,14.0,1.6,12.8,37.8,2630.8,5000.0,964.6,4035.4
147,1313.6,15.2,1.0,13.4,38.0,2618.8,5000.0,964.6,4035.4
148,1324.6,16.6,1.2,13.6,37.0,2607.0,5000.0,964.6,4035.4
149,1334.8,16.2,2.8,14.0,35.8,2596.4,5000.0,964.6,4035.4
