Day,S,E,I,A,Q,R,total_tests_administered,total_positive_tests,total_wasted_tests
32,267.4,387.0,406.8,329.8,78.0,531.0,5000.0,720.4,4263.6
33,222.6,353.8,415.8,338.2,81.6,588.0,5000.0,720.4,4263.6
34,180.2,328.4,416.2,344.2,87.0,644.0,5000.0,720.4,4263.6
35,149.6,302.0,413.4,344.6,89.4,701.0,5000.0,720.4,4263.6
36,121.6,270.2,409.8,346.4,91.2,760.8,5000.0,720.4,4263.6
37,100.4,241.2,405.8,343.2,93.2,816.2,5000.0,720.4,4263.6
38,78.4,221.6,395.0,335.2,97.4,872.4,5000.0,720.4,4263.6
39,64.8,194.2,379.2,328.0,100.4,933.4,5000.0,720.4,4263.6
40,55.8,167.2,348.4,320.2,114.4,994.0,5000.0,720.4,4263.6
41,48.0,148.0,323.0,309.4,128.8,1042.8,5000.0,720.4,4263.6
42,42.4,128.2,291.6,295.8,141.8,1100.2,5000.0,720.4,4263.6
43,38.4,113.4,266.4,280.2,152.8,1148.8,5000.0,720.4,4263.6
44,34.6,99.6,241.4,266.2,163.0,1195.2,5000.0,720.4,4263.6
45,32.8,85.0,218.8,254.0,174.8,1234.6,5000.0,720.4,4263.6
46,34.4,74.2,195.6,237.0,185.0,1273.8,5000.0,720.4,4263.6
47,35.6,64.6,172.6,222.6,193.4,1311.2,5000.0,720.4,4263.6
48,37.2,58.4,152.4,204.8,201.6,1345.6,5000.0,720.4,4263.6
49,39.0,52.6,126.8,192.0,206.6,1383.0,5000.0,720.4,4263.6
50,41.0,47.4,103.8,182.4,214.8,1410.6,5000.0,720.4,4263.6
51,41.2,42.4,83.2,170.2,221.2,1441.8,5000.0,720.4,4263.6
52,45.4,37.8,66.8,160.8,224.8,1464.4,5000.0,720.4,4263.6
53,49.0,33.8,48.4,149.0,228.4,1491.4,5000.0,720.4,4263.6
54,55.2,30.0,31.0,138.2,230.6,1515.0,5000.0,720.4,4263.6
55,59.0,23.6,22.0,123.6,234.8,1537.0,5000.0,720.4,4263.6
56,65.2,20.8,15.4,105.6,236.2,1556.8,5000.0,720.4,4263.6
57,71.0,19.0,9.6,93.8,235.0,1571.6,5000.0,720.4,4263.6
58,77.4,17.2,7.8,80.0,233.6,1584.0,5000.0,720.4,4263.6
59,84.4,14.8,5.6,72.8,223.8,1598.6,5000.0,720.4,4263.6
60,90.6,12.4,4.8,59.8,218.4,1614.0,5000.0,720.4,4263.6
61,98.6,9.6,0.8,51.8,215.6,1623.6,5000.0,720.4,4263.6
62,103.8,8.4,1.4,43.4,208.6,1634.4,5000.0,720.4,4263.6
63,111.2,6.6,0.8,38.4,197.4,1645.6,5000.0,720.4,4263.6
64,119.4,6.4,0.4,35.2,184.2,1654.4,5000.0,720.4,4263.6
65,127.6,6.2,0.6,32.4,177.2,1656.0,5000.0,720.4,4263.6
66,136.6,6.4,1.0,27.8,167.4,1660.8,5000.0,720.4,4263.6
67,145.2,4.0,1.4,24.6,157.0,1667.8,5000.0,720.4,4263.6
68,153.4,5.0,0.6,21.4,149.2,1670.4,5000.0,720.4,4263.6
69,164.2,4.4,0.2,20.0,141.4,1669.8,5000.0,720.4,4263.6
70,173.2,4.0,0.6,17.8,133.0,1671.4,5000.0,720.4,4263.6
71,183.4,3.2,0.6,17.0,122.6,1673.2,5000.0,720.4,4263.6
72,191.6,2.8,0.8,15.6,114.0,1675.2,5000.0,720.4,4263.6
73,199.4,2.8,0.4,14.4,106.8,1676.2,5000.0,720.4,4263.6
74,208.0,2.2,0.4,13.4,98.4,1677.6,5000.0,720.4,4263.6
75,215.4,2.6,0.2,13.0,93.6,1675.2,5000.0,720.4,4263.6
76,224.4,2.2,0.2,12.0,86.6,1674.6,5000.0,720.4,4263.6
77,233.6,2.6,0.0,11.6,81.2,1671.0,5000.0,720.4,4263.6
78,241.8,2.0,0.4,11.4,76.4,1668.0,5000.0,720.4,4263.6
79,247.8,2.4,0.0,10.8,72.6,1666.4,5000.0,720.4,4263.6
80,255.6,2.2,0.0,10.4,67.4,1664.4,5000.0,720.4,4263.6
81,262.6,2.2,0.2,10.0,64.4,1660.6,5000.0,720.4,4263.6
82,272.0,2.0,0.2,9.2,59.6,1657.0,5000.0,720.4,4263.6
83,281.4,3.0,0.2,8.2,57.6,1649.6,5000.0,720.4,4263.6
84,287.8,3.0,0.6,7.6,53.8,1647.2,5000.0,720.4,4263.6
85,294.8,3.4,0.4,8.0,50.2,1643.2,5000.0,720.4,4263.6
86,305.0,2.6,0.8,7.0,47.0,1637.6,5000.0,720.4,4263.6
87,312.4,3.2,0.0,6.6,45.0,1632.8,5000.0,720.4,4263.6
88,320.2,2.4,0.8,5.8,41.8,1629.0,5000.0,720.4,4263.6
89,329.6,2.4,0.4,5.8,39.8,1622.0,5000.0,720.4,4263.6
90,337.2,1.8,0.6,4.8,37.6,1618.0,5000.0,720.4,4263.6
91,348.2,1.8,0.4,4.6,35.2,1609.8,5000.0,720.4,4263.6
92,353.4,1.8,0.0,4.4,34.2,1606.2,5000.0,720.4,4263.6
93,360.8,2.0,0.2,4.4,32.0,1600.6,5000.0,720.4,4263.6
94,370.6,2.2,0.4,4.4,30.4,1592.0,5000.0,720.4,4263.6
95,377.4,2.0,0.2,3.8,28.4,1588.2,5000.0,720.4,4263.6
96,385.8,1.8,0.0,3.8,26.8,1581.8,5000.0,720.4,4263.6
97,394.6,1.8,0.2,4.0,24.6,1574.8,5000.0,720.4,4263.6
98,402.0,1.6,0.2,3.6,23.6,1569.0,5000.0,720.4,4263.6
99,409.6,2.0,0.2,3.2,23.0,1562.0,5000.0,720.4,4263.6
100,416.8,1.2,0.6,2.8,22.0,1556.6,5000.0,720.4,4263.6
101,427.6,1.2,0.0,2.4,21.6,1547.2,5000.0,720.4,4263.6
102,437.2,1.0,0.2,2.2,20.0,1539.4,5000.0,720.4,4263.6
103,446.6,1.0,0.0,2.0,19.2,1531.2,5000.0,720.4,4263.6
104,457.0,0.6,0.4,2.0,17.2,1522.8,5000.0,720.4,4263.6
105,466.4,0.6,0.0,1.8,16.2,1515.0,5000.0,720.4,4263.6
106,474.2,0.6,0.2,1.6,15.6,1507.8,5000.0,720.4,4263.6
107,484.2,0.4,0.2,1.6,14.4,1499.2,5000.0,720.4,4263.6
108,491.8,0.2,0.0,1.6,14.6,1491.8,5000.0,720.4,4263.6
109,499.4,0.2,0.0,1.6,14.0,1484.8,5000.0,720.4,4263.6
110,510.6,0.2,0.0,1.4,12.0,1475.8,5000.0,720.4,4263.6
111,517.2,0.2,0.0,1.4,11.2,1470.0,5000.0,720.4,4263.6
112,525.6,0.2,0.0,1.4,10.0,1462.8,5000.0,720.4,4263.6
113,535.2,0.4,0.0,1.4,9.2,1453.8,5000.0,720.4,4263.6
114,541.4,0.4,0.2,1.0,8.6,1448.4,5000.0,720.4,4263.6
115,547.6,0.4,0.0,1.2,8.2,1442.6,5000.0,720.4,4263.6
116,554.6,0.6,0.0,1.2,7.8,1435.8,5000.0,720.4,4263.6
117,564.6,0.6,0.0,1.0,7.8,1426.0,5000.0,720.4,4263.6
118,573.0,0.2,0.4,1.0,6.6,1418.8,5000.0,720.4,4263.6
119,581.2,0.4,0.0,1.2,6.6,1410.6,5000.0,720.4,4263.6
120,588.8,0.4,0.0,1.2,5.8,1403.8,5000.0,720.4,4263.6
121,596.2,0.4,0.0,1.0,5.8,1396.6,5000.0,720.4,4263.6
122,604.0,0.4,0.2,0.8,5.4,1389.2,5000.0,720.4,4263.6
123,612.4,0.2,0.0,0.8,5.0,1381.6,5000.0,720.4,4263.6
124,622.0,0.4,0.0,0.8,3.8,1373.0,5000.0,720.4,4263.6
125,628.8,0.0,0.0,1.0,3.8,1366.4,5000.0,720.4,4263.6
126,636.8,0.2,0.0,1.0,3.6,1358.4,5000.0,720.4,4263.6
127,645.2,0.0,0.0,1.0,3.8,1350.0,5000.0,720.4,4263.6
128,652.0,0.2,0.0,1.0,3.2,1343.6,5000.0,720.4,4263.6
129,661.2,0.2,0.0,1.0,3.0,1334.6,5000.0,720.4,4263.6
130,668.6,0.2,0.0,1.0,3.0,1327.2,5000.0,720.4,4263.6
131,675.2,0.4,0.0,0.8,2.6,1321.0,5000.0,720.4,4263.6
132,681.8,0.4,0.0,0.8,2.2,1314.8,5000.0,720.4,4263.6
133,690.0,0.4,0.0,0.6,1.4,1307.6,5000.0,720.4,4263.6
134,696.4,0.6,0.0,0.6,1.2,1301.2,5000.0,720.4,4263.6
135,703.0,0.4,0.2,0.6,0.8,1295.0,5000.0,720.4,4263.6
136,711.2,0.2,0.2,0.4,0.8,1287.2,5000.0,720.4,4263.6
137,718.6,0.4,0.0,0.0,0.6,1280.4,5000.0,720.4,4263.6
138,726.6,0.4,0.0,0.0,0.6,1272.4,5000.0,720.4,4263.6
139,733.8,0.2,0.2,0.0,0.6,1265.2,5000.0,720.4,4263.6
140,740.8,0.0,0.0,0.2,0.6,1258.4,5000.0,720.4,4263.6
141,748.2,0.2,0.0,0.2,0.6,1250.8,5000.0,720.4,4263.6
142,755.6,0.4,0.0,0.2,0.6,1243.2,5000.0,720.4,4263.6
143,761.0,0.4,0.0,0.2,0.6,1237.8,5000.0,720.4,4263.6
144,767.8,0.2,0.2,0.2,0.6,1231.0,5000.0,720.4,4263.6
145,773.4,0.2,0.0,0.2,0.6,1225.6,5000.0,720.4,4263.6
146,782.2,0.2,0.0,0.2,0.6,1216.8,5000.0,720.4,4263.6
147,787.8,0.0,0.2,0.2,0.6,1211.2,5000.0,720.4,4263.6
148,794.0,0.2,0.0,0.2,0.8,1204.8,5000.0,720.4,4263.6
149,800.4,0.2,0.0,0.2,0.4,1198.8,5000.0,720.4,4263.6
